total_number_routes=11
total_route_len=18214.901
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 1660.519 988 601-98-34-118-23-460-207-568-197-76-435-326-565-268-574-491-218-303-423-123-432-534-408-560-429-107-318-39-124-305-324-317-36-399-17-293-474-447-516-188-298-111-519-506-391-7-5-45-323-192-467-147-251-539-232-61-465-282-522--601
2 1576.954 999 601-115-221-296-334-504-438-185-126-550-161-216-21-15-181-205-407-594-46-578-92-597-128-253-437-241-442-60-306-220-22-433-589-146-43-343-176-436-200-328-545-478-500-264-281-528-490-499-340-381-327-244-55-257--601
3 1690.736 972 601-166-70-304-482-470-576-238-591-179-104-206-96-397-171-549-12-515-40-170-502-411-434-18-398-198-464-237-400-341-184-333-354-297-279-468-133-213-336-134-37-81-48-311-38-109-598-258-450-390-446--601
4 1646.263 946 601-393-344-142-122-473-137-403-155-418-314-84-556-575-100-420-222-120-347-580-182-267-388-497-583-570-202-31-345-425-369-196-496-47-543-140-533-95-414-117-553-555-372-339-404-441-30-277-310--601
5 1613.466 935 601-395-114-80-66-480-285-511-524-263-457-165-319-215-249-530-508-564-167-529-4-217-523-579-229-363-484-225-224-443-590-512-271-558-353-469-593-286-595-557-175-190-540-383-386-537-177-379-25-358-485-105-321-584-392--601
6 1602.376 982 601-439-209-421-461-409-449-527-459-563-410-131-582-373-378-178-444-164-191-588-24-2-121-56-366-510-600-274-194-226-476-562-13-219-471-32-173-538-316-208-86-53-51-73-145-153-573-394-338-385-65-448-481-509-585--601
7 1701.322 924 601-453-141-275-542-99-144-57-29-26-526-288-571-211-424-262-325-287-129-312-256-487-58-180-94-368-243-186-103-498-276-125-10-269-493-108-559-452-265-3-163-255-259-521-242-513-204-346-359-20-546-377-440--601
8 1875.924 998 601-507-365-301-68-302-494-67-525-210-577-492-348-9-49-59-289-587-113-503-541-294-214-89-566-308-307-110-475-445-370-174-231-143-228-371-592-351-290-19-472-252-295-291-93-417-246-27-28-168-72-62-233-330-74-75-172-486-376-212-412-426--601
9 1622.472 999 601-532-112-136-544-260-162-380-535-236-309-415-416-189-367-382-283-329-91-41-320-352-518-401-150-586-235-42-466-33-332-554-52-581-273-187-69-223-101-360-157-299-152-458-567-154-270-44-240-335-427-292-159-272-428-514-389-35--601
10 1742.861 996 601-547-456-364-54-406-501-82-387-169-284-463-488-16-139-489-227-63-247-551-477-239-6-431-552-116-520-413-64-201-455-245-203-531-342-151-77-536-454-132-149-193-278-599-254-8-11-280-135-85-462-266-156--601
11 1482.008 998 601-596-495-479-90-384-337-50-350-300-87-234-356-130-357-88-322-97-313-79-158-419-83-405-355-505-183-572-396-561-106-230-517-250-315-375-14-361-127-374-569-422-160-195-331-78-102-362-148-248-349--601
