total_number_routes=11
total_route_len=4020.382
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 327.444 630 401-37-225-367-290-235-309-345-298-287-227-180-263-83-295-169-14-304-384-46-173-102-228-220-91-400-342-79-315-257-356-288-320-138-276-35-294--401
2 369.619 690 401-49-143-239-211-89-292-333-188-171-152-210-339-185-375-397-251-232-184-68-316-322-42-231-8-305-381-280-209-234-243-71-286-48-390-61--401
3 429.998 700 401-62-166-175-105-110-377-346-128-347-156-50-198-157-202-142-113-206-95-327-5-223-78-10-168-334-394-45-55-111-81-20-205-29-297-15--401
4 392.813 700 401-65-233-244-127-321-236-4-253-254-178-248-172-379-389-256-331-103-132-199-24-338-3-77-230-358-328-265-366-96-221-340-115-238-216-296--401
5 309.270 700 401-75-88-262-177-259-307-337-119-133-18-293-182-140-250-120-274-299-306-214-267-229-273-226-80-30-153-207-303-240-370-2-284-100-7-59-22--401
6 279.116 690 401-99-25-170-144-191-362-129-313-302-167-114-369-94-112-44-159-106-125-183-382-17-314-330-392-124-92-38-364-16-255-266-72-76-391-396-162--401
7 445.435 700 401-137-372-53-1-203-67-104-224-353-264-139-190-385-194-278-54-268-196-26-326-319-174-218-217-393-301-66-98-246-195-176-242-31-245-219--401
8 375.128 700 401-317-222-108-146-73-163-349-97-60-272-122-360-186-350-141-386-201-32-285-123-13-47-380-160-289-121-181-74-365-378-33-282-187-193-58--401
9 407.381 700 401-325-21-145-154-34-189-357-275-359-101-28-351-212-151-283-237-260-87-200-158-352-310-261-281-399-136-57-376-161-215-368-344-354-318-308--401
10 344.004 700 401-336-355-323-36-64-84-387-23-9-348-149-374-192-204-39-395-311-179-300-291-165-135-134-63-107-43-85-277-332-90-56-126-82-12-279--401
11 340.173 650 401-383-252-147-341-329-269-335-271-388-69-249-197-93-398-373-241-208-11-148-116-258-41-312-343-118-130-86-52-270-6-247-40-131-164-70-361--401
