total_number_routes=90
total_route_len=45907.650
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 553.178 199 1001-6-627-887-684-47-988-995-177-127--1001
2 684.767 200 1001-16-365-998-504-195-110-969-708-122-263-288-121--1001
3 328.285 193 1001-17-679-238-281-876-2-448-440-862-458--1001
4 354.351 199 1001-63-518-685-545-315-146-105-826-24-655--1001
5 660.048 197 1001-66-341-301-227-133-598-577-482-649-184--1001
6 598.871 197 1001-71-630-986-262-524-936-910-1-802--1001
7 624.648 197 1001-82-710-256-353-680-84-480-277-4-893--1001
8 483.616 199 1001-93-271-741-617-265-237-202-758-631-722-224-67--1001
9 370.588 194 1001-114-629-725-298-731-891-323-89-678-854--1001
10 657.244 199 1001-117-813-552-446-320-571-985-399-561-749--1001
11 550.181 200 1001-123-560-303-260-683-928-918-600-775-495--1001
12 594.735 199 1001-147-987-609-157-705-102-586-335-980-348-119-619--1001
13 620.379 198 1001-150-776-963-345-637-219-665-331-977-865-444-226--1001
14 542.890 195 1001-171-267-321-23-445-638-131-112-673-978-529--1001
15 229.523 195 1001-176-659-59-149-886-347-745--1001
16 385.916 191 1001-206-706-248-501-391-540-565-633-54--1001
17 650.207 200 1001-211-431-821-473-512-55-194-58-651-840-432--1001
18 575.503 194 1001-215-401-692-515-428-573-690-486-299-136-447--1001
19 365.509 199 1001-225-240-327-107-906-534-37-148-217--1001
20 589.870 197 1001-228-581-487-853-549-330-656-761-208-106--1001
21 719.886 196 1001-231-456-242-167-701-829-454-108-965-953-132--1001
22 185.810 200 1001-234-754-753-944-808-500-959-961-872--1001
23 688.203 200 1001-235-901-278-616-41-183-337-873-380-172--1001
24 496.306 198 1001-264-474-553-287-819-721-142-470-781-129-42-654-94--1001
25 141.699 196 1001-272-660-386-605-695-763-5-760-607--1001
26 368.015 195 1001-275-363-300-768-233-522-874-958-471-889-677-711--1001
27 418.075 199 1001-285-883-519-951-379-412-159-478-595--1001
28 321.937 199 1001-293-864-124-314-346-388-166-34--1001
