total_number_routes=91
total_route_len=43293.961
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 219.814 200 1001-26-117-302-762-651-517-664-264-770--1001
2 640.046 200 1001-42-888-365-121-958-977-982-574-961-177-285-23-263--1001
3 242.478 199 1001-74-713-223-635-694-278--1001
4 480.090 200 1001-90-360-864-576-230-291-823-766-292-931-153--1001
5 552.547 200 1001-94-868-8-562-602-538-195-168-648-756--1001
6 443.414 198 1001-99-700-905-353-238-484-395-981-321-340-909--1001
7 422.421 199 1001-103-947-680-473-930-309-81-623--1001
8 330.124 200 1001-112-891-471-47-876-286-686-941--1001
9 419.166 200 1001-116-70-883-887-509-250-343-43-714-72--1001
10 629.203 199 1001-120-393-155-222-71-665-896-979-157--1001
11 395.804 199 1001-127-133-998-848-355-849-994-833-771-612--1001
12 642.911 198 1001-134-383-387-942-338-200-385-791-895-628-483-162--1001
13 260.223 200 1001-142-540-986-485-93-967-741-21-283--1001
14 503.948 200 1001-148-404-430-312-88-551-518-220-73-380-390--1001
15 384.577 200 1001-150-641-97-925-851-412-474-817-856-900-744-581--1001
16 557.780 200 1001-166-608-754-816-681-859-659-16-504-481-3--1001
17 639.297 200 1001-171-136-24-768-468-808-582-919-324-274-520-57-327--1001
18 553.693 200 1001-203-369-249-436-470-779-545-619-840-926-183-901--1001
19 451.972 200 1001-206-66-708-199-880-234-923-333-690-549--1001
20 504.725 200 1001-209-745-797-568-558-477-351-633--1001
21 343.605 199 1001-213-394-361-79-140-829-528-323-788--1001
22 220.629 200 1001-214-819-281-800-634-632-53-82-173--1001
23 731.712 200 1001-228-750-216-342-969-822-207-294-229-25-75-511--1001
24 317.041 198 1001-260-499-126-761-914-256-971-172-101--1001
25 343.029 200 1001-262-435-699-189-330-500-415-997--1001
26 404.501 200 1001-277-165-962-482-362-10-805-396-318-917--1001
27 524.231 200 1001-300-904-661-181-348-601-793-232-467-376--1001
28 559.466 198 1001-322-590-678-512-736-922-109-269-725-4-119--1001
29 604.634 200 1001-349-453-496-243-379-284-375-59--1001
30 469.780 199 1001-358-983-164-644-437-933-276-835-682-310-132--1001
31 566.723 200 1001-374-78-85-879-175-391-920-124-280-749-334-236--1001
32 678.891 196 1001-405-420-929-949-825-531-233-266-130-730--1001
