total_number_routes=36
total_route_len=8056.563
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 248.900 199 401-2-123-52-170-138-65-118-56-385--401
2 334.810 198 401-44-390-197-74-21-395-54-88-215-293-336-102--401
3 268.037 199 401-46-55-236-247-16-309-291-114--401
4 201.541 197 401-92-396-340-115-367-129-267-11-86-33--401
5 104.546 198 401-93-143-296-256-23-76-32-214-363-22-357--401
6 341.463 200 401-95-189-67-50-149-31-258-205-252-227-216-244--401
7 277.595 190 401-97-266-224-226-163-20-310--401
8 209.410 199 401-104-40-253-275-251-62-6-69-167-59-41--401
9 213.275 196 401-121-270-222-106-128-386-353-43-8--401
10 240.619 200 401-144-283-42-354-312-272-15-327--401
11 256.837 198 401-147-263-71-51-292-29-27-303-198-257--401
12 252.908 198 401-152-286-57-246-356-157-350-289-280-225-321--401
13 152.133 200 401-164-313-173-352-285-334-18-126-277--401
14 277.760 199 401-179-243-261-191-166-314-300-105-119-384--401
15 229.115 197 401-185-137-339-302-341-394-382-174-294-268-124--401
16 239.970 195 401-186-329-311-254-221-209-325-262--401
17 239.694 199 401-194-333-232-78-392-372-148-130-7-38-399-331--401
18 142.126 200 401-196-127-316-165-90-360-108-3-242-344-348--401
19 247.065 198 401-204-400-177-181-297-380-271-109-364-1-5--401
20 236.327 198 401-211-75-107-47-141-207-168-370-133-154-26-180--401
21 96.322 200 401-213-161-238-349-318-72-140-169-361-85-393--401
22 309.663 194 401-228-139-79-122-183-220-64-338-234-229--401
23 210.855 200 401-264-320-281-260-30-24-134-377-145-203--401
24 219.245 194 401-276-151-373-330-324-91-307-374-49--401
25 212.406 197 401-282-155-218-171-248-176-223-274-365-387--401
26 225.439 198 401-295-89-10-4-239-110-195-345-111-279-235-206--401
27 238.870 199 401-298-100-162-87-389-82-305-116-371-322--401
28 185.139 199 401-308-337-379-160-61-99-135--401
29 211.173 199 401-315-156-96-113-265-342-230-19-146-68-94-343--401
30 218.197 200 401-323-287-255-25-73-351-192-112-249-326-132--401
31 229.686 200 401-328-278-9-381-299-335-200-397-358-153-84--401
32 196.690 199 401-346-199-362-233-366-101-237-158-290-103--401
33 295.712 196 401-368-70-175-48-37-83-81-66-240-212--401
34 166.989 200 401-383-150-217-245-136-117-332-369-178-120--401
35 160.228 198 401-391-288-375-355-210-39-317-219--401
36 165.817 196 401-398-250-359-142-269-306-304-63-259-125-13--401
