total_number_routes=79
total_route_len=28665.568
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 306.339 180 801-6-644-691-78-565-649-587-416-459--801
2 248.258 200 801-7-595-199-612-771-429-334-440-157-326--801
3 283.272 200 801-25-150-243-467-597-306-572--801
4 399.210 200 801-33-627-442-127-90-31-405-354-189-54-194--801
5 306.980 180 801-34-601-600-670-196-678-784-684-355-742-118--801
6 282.768 160 801-38-159-212-759-21-437-632-686-363-244--801
7 309.624 170 801-56-49-162-185-93-476-345-165-708-513--801
8 443.117 160 801-68-247-341-514-75-190-526-294--801
9 335.743 180 801-74-398-763-279-106-553-246-242-754--801
10 170.835 190 801-79-577-626-741-81-729-95--801
11 500.865 180 801-92-14-346-412-624-73-746--801
12 178.194 180 801-115-546-123-716-494-753-350-578-618--801
13 299.054 170 801-117-397-675-788-327-629-223-709-778--801
14 224.593 190 801-129-27-134-786-187-192-11-448-287-86-104-717--801
15 383.961 200 801-137-617-417-584-410-356-23-438-502-677-136--801
16 423.167 200 801-138-645-120-789-506-639-550-730-554-431-460--801
17 322.519 200 801-145-620-470-131-139-359-552-643-688--801
18 290.922 200 801-174-400-278-99-372-153-394-367-426--801
19 172.329 170 801-176-88-777-527-315-338-524-89--801
20 328.708 180 801-191-738-674-316-48-59-12-258-610--801
21 406.498 170 801-211-98-625-571-640-39-588-638--801
22 441.676 190 801-217-83-40-51-218-84-404-735-455-317-697--801
23 259.392 190 801-222-370-299-63-374-630-253-532-2-22--801
24 255.998 180 801-226-13-427-535-635-262-705-111-666--801
25 392.384 190 801-249-45-761-687-389-660-395-4-707-589--801
26 447.856 190 801-254-479-457-125-17-36-551-401-444--801
27 367.195 140 801-255-439-545-543-312-271-692-119--801
28 272.103 200 801-277-377-235-800-702-288-114-518-240-360-425--801
29 273.611 150 801-291-384-619-268-603-353-793-214-671--801
30 370.235 180 801-297-41-796-213-103-303-358-380-537-230-474--801
31 317.615 180 801-304-446-195-259-533-733-768-623-464-406--801
32 451.324 180 801-308-764-662-116-77-787-413-751--801
33 417.899 190 801-319-451-449-70-694-667-332-621-719--801
34 203.326 200 801-329-511-762-290-423-274-80-428-236-472-26-591-210--801
35 107.166 180 801-352-193-743-257-264-336-585-500--801
36 273.327 170 801-364-343-201-42-207-704-408-61-29-386--801
37 328.063 190 801-369-335-718-328-765-15-507-130-228--801
38 451.320 170 801-375-320-133-628-447-522-330--801
39 457.558 200 801-378-421-87-598-655-484-215-322--801
40 361.748 200 801-379-46-794-237-636-720-318-420-497--801
41 291.346 190 801-424-776-516-622-391-450-783--801
42 503.963 180 801-434-347-5-606-415-203-102-170-683--801
43 373.939 130 801-452-590-310-216-785-567-715-167--801
44 443.019 200 801-461-722-737-91-188-607-20-219-309--801
45 448.527 160 801-468-44-3-248-631-557-475-175-66-766--801
46 314.504 200 801-471-180-663-314-547-178-711-745-781-285--801
47 474.652 190 801-488-8-197-445-682-564-58-712-50-261-182--801
48 226.758 180 801-489-418-276-519-498-393-62-96--801
49 253.046 180 801-492-672-163-265-725-521-220-568-331-177--801
50 400.117 180 801-493-342-509-531-383-71-611-241--801
51 422.761 180 801-501-132-608-280-752-143-289-69-273--801
52 544.937 160 801-503-573-225-1-108-539-680-512--801
53 491.611 190 801-508-681-637-53-293-693-555-648-272--801
54 344.146 150 801-520-441-164-549-148-422-652-19--801
55 389.740 190 801-530-469-209-300-107-32-582-799-795--801
56 503.191 200 801-536-661-700-295-161-112-24-365-739-348-227--801
57 462.852 200 801-544-126-594-305-483-110-281-566-183-529--801
58 397.924 180 801-556-109-668-321-381-128-659-396-456-76--801
59 378.155 180 801-560-453-349-614-769-263-586-9--801
60 412.603 190 801-561-233-169-504-206-647-323-154-296--801
61 469.791 180 801-574-505-797-122-703-772--801
62 528.079 190 801-583-641-528-696-158-142-747-633-499-443--801
63 412.475 190 801-593-736-576-558-221-609-767-599--801
64 369.326 140 801-615-269-726-173-198-232--801
65 155.015 200 801-616-491-676-773-186-339-798--801
66 431.583 190 801-642-477-654-149-390-292-454-731-82-728-97--801
67 151.637 120 801-658-487-656-496-141-298-604-749--801
68 397.838 200 801-664-744-333-30-307-792-523-282-94--801
69 505.802 200 801-673-155-245-562-782-613-679-480-473-337-485-340--801
70 427.765 130 801-695-28-559-72-362-466-790--801
71 565.407 200 801-698-302-727-57-113-510-181-542--801
72 234.005 190 801-706-732-147-651-748-570-85-685-202--801
73 468.040 200 801-710-140-388-284-430-409-250-780-650-160-387-541--801
74 623.142 150 801-713-433-179-184-463-581-65-344-756--801
75 293.385 170 801-714-436-64-313-770-351-270-399-373--801
76 312.420 190 801-723-538-256-100-43-481-495-592--801
77 360.428 200 801-740-368-55-462-16-791-382-755-267--801
78 522.327 200 801-757-517-665-775-435-486-465-758--801
79 292.559 200 801-779-750-690-168-251-515-252-37-357-156-361--801
