total_number_routes=36
total_route_len=7067.023
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 256.802 200 401-5-160-337-330-143-215-153-46-147-89-166--401
2 240.085 200 401-17-326-214-355-117-247-162-320-168-283-289-158-104--401
3 234.457 200 401-23-324-156-133-210-382-338-256-205-261--401
4 210.916 200 401-29-287-31-362-108-248-171-243-239-192-128--401
5 222.933 200 401-33-73-265-380-85-328-177-95--401
6 228.491 200 401-49-51-181-389-1-116-127-245-242--401
7 220.413 200 401-64-397-72-203-365-273-341-207-187-200-119-232--401
8 211.791 200 401-80-284-322-38-333-111-194-363-251-316-276--401
9 204.375 200 401-88-114-44-348-235-388-281-129-263-176-137--401
10 169.998 200 401-92-266-146-268-79-400-8-319-260-43-230--401
11 242.612 200 401-94-357-77-74-394-68-14-288-6-178-327--401
12 130.177 200 401-97-375-149-212-169-237-277-325-368-37--401
13 196.729 200 401-105-155-395-361-272-306-377-124-2-347--401
14 206.766 200 401-115-340-56-252-370-274-138-170-4-190-275--401
15 248.717 200 401-126-189-174-390-271-244-57-48-345-98-250--401
16 228.830 200 401-141-290-182-236-61-218-11-369-110-35--401
17 199.616 200 401-150-354-70-298-87-302-201-25-96--401
18 176.521 200 401-165-308-54-180-179-386-379-312-246-81-197--401
19 160.661 200 401-208-186-154-202-342-309-118-21-346--401
20 149.591 200 401-217-301-139-349-191-351-58-356-134--401
21 211.995 200 401-221-63-213-121-233-173-161-50-383--401
22 167.965 200 401-255-198-135-112-140-279-90-196--401
23 197.905 200 401-269-334-216-358-195-285-18-238--401
24 197.441 200 401-280-392-36-335-199-82-296-359-254-293-53--401
25 105.561 200 401-286-209-185-10-101-7-257-300-13-15--401
26 191.288 200 401-310-387-278-78-231-188-125-225-323--401
27 192.783 200 401-315-151-270-193-19-55-120-294-344-91-130--401
28 163.174 200 401-331-157-360-12-9-47-299-305-219--401
29 161.001 200 401-332-339-262-343-100-145-318-106-297--401
30 202.598 200 401-364-69-222-102-159-304-71-113-211-59--401
31 89.007 190 401-366-83-206-99-184-175-3-152--401
32 244.256 200 401-371-374-32-62-39-67-65-396-307-264-311--401
33 232.421 200 401-381-292-226-109-172-26-350-282-352-40-183-123-75--401
34 216.551 200 401-385-303-144-24-93-229-204-295-103-220-122--401
35 218.737 200 401-393-291-52-16-314-136-317-22-399-132--401
36 133.859 200 401-398-66-267-373-167-148-378-164-367--401
