total_number_routes=72
total_route_len=28077.760
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 338.556 200 801-31-609-607-68-593-326-397--801
2 448.560 200 801-32-646-147-732-522-71-308-623-510-534-55--801
3 464.235 200 801-42-715-670-798-795-327-12-38-542-687-628--801
4 391.652 199 801-60-500-663-149-552-255-508-167-140--801
5 238.154 192 801-61-195-81-782-615-110-758--801
6 543.063 199 801-64-294-242-198-429-227-253-307-564-143-389-354-77-733-797-191-675--801
7 499.173 200 801-67-470-530-416-392-112-35-127-691-54--801
8 590.257 198 801-72-311-523-746-426-270-714-385-707-616-11-75--801
9 201.821 200 801-78-80-184-238-2-452-146-208-765--801
10 456.159 195 801-114-185-421-507-634-637-305-690--801
11 349.822 200 801-138-361-532-383-788-394-346-501-364-682-269-231--801
12 288.305 198 801-148-596-489-438-130-603-653-524-225-309-302-728--801
13 372.611 199 801-169-403-723-757-415-56-469-218-645-455--801
14 434.119 200 801-211-377-1-136-286-422-69-576-66--801
15 323.552 198 801-220-433-681-462-88-612-776--801
16 485.678 198 801-224-409-174-19-571-706-164-724-400-248-556-512-49-358--801
17 511.426 198 801-228-175-779-229-79-18-210-568-540-726-172--801
18 263.084 198 801-247-487-710-344-300-265-301--801
19 440.232 199 801-268-549-769-792-781-126-273-3-261-107--801
20 269.454 196 801-287-395-697-398-743-692-113-7-131-59--801
21 117.534 154 801-296-239-349-332-578-144-187--801
22 453.069 199 801-317-230-761-233-363-43-570-280-447-514-312-370--801
23 527.419 200 801-343-182-768-492-587-533-171-428-488-221-753-252-181--801
24 202.861 189 801-351-115-446-704-24-152-87-388-777-134--801
25 417.966 197 801-353-360-190-700-251-420-135-321-132-310-703--801
26 328.671 199 801-356-404-412-48-179-763-667-591-499--801
27 323.433 198 801-357-717-506-178-92-166-639-374-423-504--801
28 290.521 200 801-371-680-97-674-605-85-567-460--801
29 485.595 199 801-386-755-382-272-551-213-418-650-292-689-440--801
30 422.414 191 801-391-62-101-451-450-196-661-754-324-188--801
31 423.059 196 801-405-124-580-722-441-293-742-119-70--801
32 191.417 197 801-408-737-157-785-560-83-658-25-538--801
33 363.589 198 801-411-638-337-189-535-712-306-237-9-764--801
34 502.052 198 801-414-63-84-139-207-214-747-614-285-82-47--801
35 503.014 199 801-417-45-342-485-234-625-104-154-720-105-260-257-495--801
36 354.641 195 801-425-466-592-548-799-241-494-176-36-15--801
37 284.299 200 801-430-173-170-575-735-109-158-794-277--801
38 491.457 199 801-431-555-23-496-96-750-334-123-192-369-368--801
39 520.735 198 801-434-203-443-771-654-313-99-348-328-193-372-503--801
40 201.226 196 801-439-537-137-493-100-666-740-314-483--801
41 463.756 200 801-453-212-626-281-693-773-748-766-316-46-749-745--801
42 274.168 197 801-475-456-519-375-497-678-709--801
43 371.560 200 801-479-41-278-770-17-437-162-442-498--801
44 409.188 196 801-502-572-8-445-649-95-774-660-330--801
45 620.099 200 801-516-297-738-630-284-145-151-350-432-256-271-664-461--801
46 378.027 200 801-518-780-235-288-177-366-93-304--801
47 577.243 197 801-521-526-407-705-160-156-325-30-427-683--801
48 478.547 200 801-544-566-319-5-367-125-390-355-161-621-474--801
49 318.159 200 801-554-74-688-529-275-478-264-608-120--801
50 435.200 200 801-561-128-21-393-760-406-573-333-565-419-716-579-111-318--801
51 169.214 196 801-574-588-651-484-329-698-34-16-121-91--801
52 397.718 198 801-583-303-642-186-141-473-73-347-606-216-28--801
53 199.694 198 801-602-676-467-448-200-610-482-736-58--801
54 462.908 199 801-604-89-486-800-345-617-27-465-624-633-52--801
55 342.288 198 801-613-527-39-245-381-323-276-767-197--801
56 343.468 199 801-622-790-223-784-791-291-449-215--801
57 562.010 200 801-627-640-696-793-262-778-699-590--801
58 526.004 199 801-643-413-289-730-476-582-322-249-373-655-205--801
59 505.533 198 801-652-713-553-219-282-472-759-424-320-4-648-511-133--801
60 459.874 198 801-656-299-365-477-708-562-734-547-513-618-520--801
61 413.959 200 801-662-22-668-597-531-10-44-539-57--801
62 490.646 200 801-665-379-671-118-378-122-359-108-657--801
63 425.410 196 801-677-464-336-585-159-246-756-244-762-744-232-457--801
64 457.319 200 801-685-295-589-51-471-543-201-491-550-387--801
65 396.986 200 801-686-117-611-14-459-240-480-436--801
66 527.965 200 801-711-209-163-772-741-545-263-401-199-595-254--801
67 174.059 199 801-725-586-217-258-267-274-684-33-362--801
68 290.529 200 801-727-103-536-384-647-558-458-13--801
69 401.387 197 801-751-40-729-701-20-444-695-243-718-402--801
70 374.560 198 801-775-86-659-557-468-142-672-76-517-283-490-53-222--801
71 269.803 199 801-783-463-598-644-102-98-577-6-481-106-129--801
72 245.597 199 801-796-635-335-528-396-380-600-546--801
