total_number_routes=11
total_route_len=9078.791
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 594.040 989 601-44-363-134-231-79-568-382-425-419-104-358-66-173-133-188-138-479-36-343-562-436-21-555-22-428-67-452-283-18-248-397-552-189-318-463-413-271-175-12-236-105-499-251-312-506-261-478-460-208-43--601
2 672.630 997 601-55-295-349-505-123-213-538-88-458-520-311-364-52-137-53-589-181-191-514-441-161-120-324-201-132-266-206-407-247-403-489-106-167-154-321-546-172-329-41-373-126-359-272-15-117-464-190-539-179-573-533-48-216-273-98-549-73--601
3 1030.989 966 601-127-211-526-26-434-178-202-443-47-560-9-302-497-510-339-146-184-330-597-298-89-437-80-274-565-486-101-4-94-310-287-412-246-270-481-408-531-417-581-57-316-195-285-169-595-286-342-523-472-579-495--601
4 563.134 997 601-332-547-566-488-28-375-2-275-352-512-23-46-140-455-24-110-301-404-493-281-109-471-577-71-515-13-27-54-254-334-139-401-593-327-153-393-226-576-141-556-504-396-414-323-95-29-584-462-300-291-59-449-415--601
5 994.736 995 601-418-33-221-580-492-420-163-90-260-490-186-234-340-454-14-81-243-58-253-160-72-575-524-483-328-122-380-445-42-147-69-92-61-237-10-294-290-468-500-207-229-544-78-115-421-305-528-315-180-519-507-135-35--601
6 816.769 995 601-438-63-600-480-6-474-423-543-379-564-162-427-522-553-354-5-198-143-326-383-276-476-518-591-11-389-399-215-398-459-197-164-77-559-571-320-561-496-405-319-442-563-304-119-345-360-7-509-223-278-159-513-277-457--601
7 928.752 997 601-440-267-62-284-348-289-586-240-409-60-170-49-84-242-583-400-530-83-394-118-150-313-219-432-282-367-269-288-212-280-590-361-156-204-527-31-542-17-8-469-129-475-64-70-435-356-466-314-182-250-587-249-351-439-303-185-136--601
8 990.944 986 601-446-293-535-416-341-112-309-244-100-331-75-426-166-422-450-306-516-350-484-192-387-411-113-317-511-155-165-176-30-25-582-65-210-467-262-308-233-410-532-554-384-537-20-19-32-501-431-265-111-406-369-209-517-268-429--601
9 810.112 971 601-487-235-224-347-222-149-297-391-103-199-570-102-362-594-461-91-307-548-217-16-473-372-545-144-365-357-258-86-131-447-68-227-541-51-494-503-378-355-338-402-200-335-578-151-116-388-477-279-368-142-225--601
10 738.969 992 601-550-596-456-485-451-256-299-385-569-296-76-508-448-168-598-536-97-145-38-371-245-152-85-107-529-502-498-114-292-124-108-183-525-187-264-337-534-465-377-193-196-433-203-40-82-572-424-392-45-366-93-395--601
11 937.717 995 601-551-390-174-344-599-96-453-37-214-346-491-430-252-521-482-325-121-567-238-56-194-128-333-263-39-74-540-470-130-218-374-592-376-257-50-125-444-158-558-232-177-3-557-220-239-588-353-148-574-157-259-34-322-171-381-205--601
