total_number_routes=18
total_route_len=3094.494
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 97.880 192 201-4-92-195-41-129-158--201
2 103.011 191 201-28-6-49-14-132-78-171-187-150-174-64--201
3 268.759 199 201-42-197-5-35-164-104-25-170-19-193-73-93-146-120--201
4 223.622 200 201-45-56-108-38-32-74-52-31-106-22-70--201
5 112.482 200 201-48-156-183-15-179-7-124-43-180-136--201
6 97.759 196 201-54-89-9-12-59-143-139-21-166--201
7 221.247 200 201-65-168-99-94-151-53-101-192-157-33--201
8 243.126 200 201-84-199-127-69-105-71-144-11-123-75--201
9 153.553 194 201-100-37-29-188-173-165-85-114-117-23-55--201
10 137.719 199 201-130-172-138-46-159-62-26-20-186-135--201
11 190.393 198 201-140-134-58-88-87-155-115-121-17--201
12 124.184 200 201-142-24-131-102-196-184-18-68-110--201
13 233.903 196 201-153-47-200-103-90-44-95-116-145-148-83--201
14 175.860 195 201-163-162-63-149-10-77-122-181-141-185--201
15 243.954 200 201-169-152-167-27-190-51-61-198-111-91--201
16 175.294 198 201-177-128-125-189-109-160-112-50-86-81--201
17 93.590 200 201-182-57-133-147-40-16-98-119-161--201
18 198.158 200 201-191-113-176-118-137-13-8-60-1-76-34-2--201
