total_number_routes=18
total_route_len=2687.827
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 122.421 200 201-12-164-147-160-47-70-91-122--201
2 212.531 190 201-18-177-3-88-8-186-127-98-157--201
3 174.200 200 201-20-148-103-197-124-141-69-200--201
4 178.925 200 201-21-23-182-75-163-194-145-195-52--201
5 95.402 200 201-27-173-41-85-80-31-25-172-77-110--201
6 115.901 200 201-30-120-19-192-196-97-105-14-96-130-28-74--201
7 103.438 200 201-44-102-146-68-76-154-24-61-100-64--201
8 125.511 200 201-45-178-133-26-152-40-153-169-89-15-59--201
9 151.174 200 201-48-170-134-50-156-112-168-79-29-87-42--201
10 179.706 190 201-57-60-82-180-84-191-125-4-72-165-188--201
11 145.187 190 201-62-131-55-135-184-199-37-81-137--201
12 204.913 200 201-66-32-171-65-86-115-94-51-174-136--201
13 107.779 190 201-73-116-129-11-6-13-43-2-90-67--201
14 113.420 190 201-78-101-144-119-166-35-126-71-9-1-99--201
15 194.971 190 201-93-58-161-104-54-185-132-7-181-117--201
16 148.123 190 201-113-190-5-10-193-46-128-106-167-34-95--201
17 180.125 200 201-114-159-38-150-22-151-16-140-187-142-111-63--201
18 134.099 200 201-155-175-118-83-143-176-36-33-121-108--201
