total_number_routes=18
total_route_len=2865.088
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 121.818 191 201-4-92-194-129-55-81-107--201
2 108.981 199 201-24-156-183-18-68-7-179-15--201
3 220.116 198 201-31-52-74-101-53-192-109-189-125-128--201
4 184.337 197 201-33-177-65-168-99-94-151-160-112-50-157--201
5 175.914 195 201-42-197-5-62-122-181-141-185-2--201
6 227.722 198 201-77-35-164-104-25-10-193-19-170-146-93-73-149-63--201
7 234.906 200 201-87-88-118-137-123-75-13-8-60-1-76--201
8 130.974 199 201-96-172-138-46-159-26-20-186-135-120--201
9 130.939 200 201-97-84-199-127-176-113-58-134-17--201
10 100.067 199 201-100-89-66-9-12-59-143-188-29-139-21--201
11 168.539 199 201-136-3-36-178-110-44-83-95-116-148-80--201
12 189.310 195 201-140-54-121-155-115-144-11-71-105-69-191--201
13 152.545 199 201-142-48-180-43-124-90-103-200-39-47-14--201
14 83.401 200 201-150-187-163-28-6-49-132-78-171-130-64--201
15 189.320 199 201-152-167-27-91-111-145-51-190-196--201
16 151.071 190 201-165-85-45-56-108-38-32-23-117-114--201
17 201.537 200 201-169-126-198-61-70-106-22-41-195-158--201
18 93.590 200 201-182-57-133-147-40-16-98-119-161--201
