total_number_routes=97
total_route_len=44806.727
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 477.013 190 1001-6-268-980-210-574-118-897-202--1001
2 576.046 190 1001-28-775-973-188-527-245-793-636-147--1001
3 681.354 160 1001-35-825-932-868-154-288-835-858-361-839-608--1001
4 515.992 180 1001-36-937-181-407-102-934-720-126-2-53--1001
5 429.434 190 1001-38-633-262-63-618-632-366-192-12--1001
6 622.807 190 1001-54-483-531-607-14-645-754-700-889-379-525--1001
7 528.048 180 1001-76-631-467-909-259-319-145-803-165-128-691--1001
8 708.115 200 1001-79-664-49-489-490-16-669-731-375-701-436--1001
9 536.789 170 1001-106-789-553-385-537-124-816-412--1001
10 587.853 200 1001-108-182-470-333-639-229-730-88-659-110-42--1001
11 337.408 180 1001-109-394-329-249-945-20-46-689-138-905--1001
12 543.032 170 1001-115-962-486-743-440-512-397-939--1001
13 346.770 160 1001-116-813-840-463-586-906-541-886-174-522--1001
14 431.415 190 1001-122-705-316-678-131-593-953-560-418-159--1001
15 522.804 190 1001-130-158-81-103-331-972-974-422-944--1001
16 593.507 200 1001-164-323-787-806-710-318-831-961-587--1001
17 368.079 150 1001-167-293-542-987-466-279-31-276--1001
18 560.714 160 1001-175-144-707-111-551-94-622-450--1001
19 110.603 200 1001-183-663-714-561-498-438-143-844-956--1001
20 652.648 190 1001-184-139-955-93-203-716-706-875-693-762--1001
21 510.642 200 1001-194-84-867-779-908-595-377-296-995-741--1001
22 520.900 120 1001-208-425-303-226-671-978-851-134--1001
23 483.830 180 1001-212-859-324-767-214-198-64--1001
24 363.188 200 1001-231-1-70-496-166-515-748-325-673--1001
25 391.120 190 1001-238-597-287-772-506-626-471-260--1001
26 466.720 150 1001-278-511-784-708-460-852-428--1001
27 425.359 190 1001-285-356-472-393-967-474-688-315-518--1001
28 576.553 200 1001-299-449-602-546-759-843-942-885-609-877--1001
29 624.380 200 1001-301-777-564-320-360-215-630-80-236-642--1001
30 328.444 190 1001-306-294-504-766-343-930-670-646-263--1001
31 516.485 190 1001-309-890-11-721-253-651-468-847--1001
32 524.709 180 1001-328-92-200-846-634-624-201-445-517--1001
33 419.364 180 1001-336-508-254-928-952-619-446-396-733-15--1001
34 551.557 190 1001-351-127-842-50-675-822-459-830-872--1001
35 648.647 170 1001-363-797-45-68-575-295-180-302-187--1001
36 594.606 200 1001-364-492-219-170-240-216-349-178-579--1001
37 604.266 190 1001-380-570-948-91-96-378-275-865-75-713--1001
