total_number_routes=36
total_route_len=9009.645
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 228.123 200 401-10-397-35-175-289-360-268-372-145-39--401
2 182.322 200 401-11-42-40-209-154-57-60-54-9-384--401
3 242.617 199 401-24-150-48-52-117-312-373-207-192-396--401
4 165.879 197 401-43-90-251-382-166-274-359-116-172--401
5 374.965 193 401-46-223-320-4-184-211-390-144-20-29-176--401
6 257.632 197 401-84-118-316-263-170-156-330-393-234--401
7 167.743 193 401-86-163-142-109-391-259-315-225-8-400--401
8 246.923 198 401-91-304-94-206-381-115-105-111-392-80-332--401
9 151.729 195 401-104-349-7-88-165-228-319-335-108--401
10 292.941 198 401-155-222-350-75-32-265-139-22-132--401
11 298.855 199 401-160-296-221-399-299-174-31-305-100--401
12 230.441 195 401-164-377-361-294-318-271-277-19-81-113-249-302--401
13 155.389 197 401-168-218-303-204-125-280-261-325-347-324--401
14 265.625 200 401-177-187-159-235-148-285-212-55-321-61-295--401
15 158.857 193 401-188-95-119-69-122-27-368-276-130--401
16 332.944 198 401-195-322-70-345-283-152-135-297-201-67-77--401
17 272.747 200 401-216-21-65-147-97-378-36-173-346-131-161-233--401
18 211.883 195 401-236-224-213-342-151-269-193-181-220-78--401
19 370.670 193 401-241-198-252-62-264-140-205-83-200-12-202--401
20 292.255 195 401-244-357-247-333-208-352-23-99-196-301-210--401
21 150.910 198 401-250-120-217-329-260-189-137-186-107-337--401
22 223.605 198 401-270-72-386-13-243-362-215-310-146-133-203-98--401
23 275.345 194 401-273-190-56-240-366-129-41-102-128-267--401
24 223.644 197 401-290-64-364-38-49-197-398--401
25 238.222 197 401-291-307-34-82-327-25-257--401
26 344.582 200 401-292-343-308-6-331-93-272-306-348-1-340--401
27 315.334 200 401-300-30-149-14-157-18-158-191-266-253--401
28 279.559 200 401-309-37-16-380-127-26-338-92-141-74-47--401
29 208.474 199 401-311-58-123-351-358-245-124-85-226--401
30 308.776 199 401-314-262-87-230-134-363-126-68-229-284-279-106--401
31 221.923 199 401-317-44-121-275-59-383-2-79-5--401
32 310.176 200 401-328-246-114-237-238-293-171-367-214-162--401
33 312.773 199 401-336-136-66-255-3-112-387-231-254-374-371-239-365--401
34 282.673 200 401-375-278-103-110-183-385-53-370-17-256-101-355--401
35 199.878 196 401-389-341-388-143-89-194-199-182-180-313--401
36 213.229 198 401-394-334-227-326-15-219-96--401
