total_number_routes=90
total_route_len=42509.621
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 435.269 200 1001-1-704-798-10-649-556-435-250-330-248-826-162--1001
2 615.087 200 1001-6-268-980-574-206-342-558-7-346-420--1001
3 586.661 200 1001-28-775-973-188-527-245-793-636-147-747--1001
4 550.788 200 1001-35-825-932-868-154-370-827-832-270-171--1001
5 436.098 200 1001-38-633-262-63-618-632-366-192-12-929--1001
6 705.341 200 1001-54-483-531-334-100-414-430-326-550-802-853--1001
7 644.440 200 1001-66-545-557-381-271-215-630-264-750-834--1001
8 529.918 200 1001-76-631-467-333-639-229-730-88-659-110--1001
9 708.115 200 1001-79-664-49-489-490-16-669-731-375-701-436--1001
10 455.559 200 1001-106-158-81-385-537-124-816-412--1001
11 583.236 200 1001-108-182-470-93-203-716-706-875-693-762-601-232--1001
12 382.735 200 1001-109-40-282-298-119-953-560-418-159--1001
13 546.365 200 1001-115-962-486-743-440-512-397-939-123-555--1001
14 412.291 200 1001-116-563-986-938-818-27-189-174-522-886-862-880--1001
15 584.626 200 1001-122-784-682-475-596-830-872-903--1001
16 176.560 190 1001-130-725-612-904-855-13-794-971-628-376--1001
17 594.702 200 1001-164-323-242-419-913-539-891-892-133-692-373--1001
18 562.087 200 1001-167-84-867-779-908-595-942-885-609-877-843--1001
19 559.021 200 1001-175-144-602-759-377-296-995-546-449--1001
20 278.288 200 1001-183-36-714-945-20-46-689-138-905-225-946--1001
21 621.571 200 1001-184-139-955-14-645-754-700-889--1001
22 637.367 200 1001-190-842-50-852-428-907-429-235-675-822-459--1001
23 593.072 200 1001-208-425-149-332-851-134-409-358-978-671-936--1001
24 445.198 200 1001-212-859-324-421-369-261-838-697-814--1001
25 338.866 190 1001-238-597-287-772-506-626-471-260-22--1001
26 280.108 200 1001-278-511-308-424-90-395-77-728-65-519--1001
27 454.315 200 1001-285-44-4-17-9-89-18-105-97-919-666--1001
28 438.912 200 1001-306-294-151-137-998-163-26-665-340--1001
29 539.149 200 1001-309-890-721-253-651-468-847-916-11--1001
30 526.567 200 1001-328-879-501-683-344-426-799-594-503-399-98-82--1001
31 410.714 200 1001-336-508-254-152-112-157-29-757-101-392-453-860-283--1001
32 571.081 200 1001-351-708-497-48-935-484-653-975-434-765-244--1001
33 666.052 200 1001-363-797-45-68-575-295-180-302-187-19-684--1001
34 574.264 200 1001-364-492-219-170-240-216-349-178-237--1001
35 673.879 200 1001-380-350-882-400-752-570-269-472-518-411--1001
36 488.118 200 1001-386-792-901-909-259-319-145-803-128-691-668-874--1001
37 350.480 200 1001-388-760-272-321-353-983-499-348-548-405--1001
38 512.737 200 1001-394-736-34-922-61-744-911-71-567-161-828--1001
39 575.046 200 1001-406-820-502-222-927-509-465-196-674-871--1001
40 507.241 200 1001-415-322-627-461-47-773-389-603-977--1001
41 489.017 200 1001-451-605-578-457-748-325-673-735-496-70-495--1001
42 642.571 200 1001-473-777-564-320-301-763-360-236-80-642--1001
43 505.372 200 1001-479-300-719-740-37-292-696-205-746-514-582--1001
44 662.374 200 1001-482-625-990-584-60-809-993-864-790-280-43--1001
45 464.981 200 1001-487-255-899-289-572-950-423-85-554-233-881-650--1001
46 561.555 200 1001-532-33-209-709-991-372-894-672--1001
47 659.421 200 1001-535-303-226-345-897-202-210--1001
48 653.055 200 1001-536-257-121-966-635-247-113-452-448-367-347-83--1001
49 479.850 200 1001-562-148-291-57-131-559-172-569-698-462-678--1001
50 548.253 200 1001-571-681-948-91-96-378-275-865-75-713-185--1001
51 435.712 200 1001-577-533-329-393-967-474-688-315-153-811--1001
52 132.802 200 1001-581-933-52-335-368-654-918-530-444-699-59--1001
53 371.944 200 1001-599-755-228-107-776-992-598-273--1001
54 562.082 200 1001-611-940-534-738-807-314-427-67-685-552--1001
55 133.218 200 1001-615-667-808-926-442-804-715-888-824--1001
56 498.808 200 1001-616-313-481-74-876-795-114-338-895-416-284-805-878--1001
57 423.093 200 1001-623-734-987-466-279-31-276-263-207--1001
58 169.150 200 1001-638-72-573-337-613-947-588-439--1001
59 512.412 200 1001-648-949-197-767-214-198-64-589-764--1001
60 431.923 190 1001-652-823-258-317-958-505-142-516-341--1001
61 437.122 200 1001-655-976-629-829-523-117-768-657-863-591-458--1001
62 449.473 200 1001-660-3-402-766-343-930-921-989-917--1001
63 519.552 200 1001-705-316-600-870-786-274-390-352--1001
64 650.409 200 1001-711-403-970-729-413-866-887-408-690-812-614--1001
65 698.382 200 1001-722-718-432-727-288-835-858-361-839-608-994--1001
66 595.238 200 1001-780-529-437-195-177-607-769-135-724-379-525--1001
67 565.874 200 1001-785-267-837-770-141-239-220-55-883-637-848--1001
68 527.501 200 1001-789-553-103-331-972-974-422-944-401-579-538--1001
69 400.599 200 1001-813-840-463-586-906-541-850-433-723-297-695-491--1001
70 327.895 200 1001-815-658-656-771-761-168-592-464-281--1001
71 361.018 200 1001-819-999-246-8-920-227-703-493-610-23--1001
72 368.646 200 1001-836-293-542-928-952-619-446-396-733-15-741--1001
73 521.381 200 1001-849-476-788-528-354-526-223-24-217-568-925-132--1001
74 365.575 200 1001-854-783-861-166-515-307-687-617--1001
75 224.164 200 1001-856-758-774-478-410-5-477-398--1001
76 348.698 200 1001-902-543-679-604-742-781-821-150-383-778--1001
77 381.308 190 1001-914-362-621-969-213-251-455-252-86-485--1001
78 202.066 200 1001-924-155-224-312-702-199-566-21-583-87-365--1001
