total_number_routes=56
total_route_len=13661.850
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 315.012 200 601-3-589-204-29-292-174-25-41-578-433-216-486--601
2 144.112 200 601-10-233-376-500-381-350-392-312--601
3 112.273 200 601-13-76-338-308-181-393-568-452-329-118--601
4 276.548 200 601-20-540-542-596-471-201-122-382-255-24-472--601
5 141.786 170 601-28-523-501-420-571-442-496-138-4--601
6 282.078 200 601-51-150-16-453-115-199-411-514-443-171-121--601
7 136.695 200 601-59-120-86-490-68-593-30-331-332-597-313--601
8 264.832 200 601-88-346-521-117-527-35-373-165--601
9 138.476 190 601-90-360-492-384-517-354-23-178--601
10 335.156 200 601-104-538-116-152-512-162-375--601
11 239.211 190 601-107-586-431-591-183-324-563-89-473-156-484--601
12 224.450 200 601-109-564-508-309-211-556-302-209-54--601
13 228.885 200 601-111-560-9-31-63-537-383-149-160-110-317--601
14 185.004 200 601-127-546-261-380-337-96-362-37-318-242-398--601
15 93.870 200 601-131-61-71-582-77-348-238-576--601
16 303.479 190 601-148-119-405-192-217-248-79-328-97-311--601
17 78.457 190 601-154-475-358-50-36-474-163-146--601
18 203.676 200 601-155-45-463-412-342-415-40-525--601
19 121.570 190 601-158-75-282-320-99-250-252-579--601
20 171.299 200 601-173-416-421-518-595-98-241-236-227-185--601
21 327.103 200 601-184-254-361-402-470-558-515-200-123-335--601
22 371.445 200 601-190-386-6-385-22-94-95-401-161-145-369--601
23 253.101 200 601-191-587-440-413-5-53-448-39-530-567--601
24 290.024 200 601-196-353-469-144-449-513-498-326-274--601
25 354.091 200 601-210-497-139-275-494-249-82-105-240-488--601
26 112.150 200 601-221-18-166-202-189-425-228-17-137-177--601
27 95.470 200 601-224-399-303-55-38-34-464-197-340--601
28 191.942 200 601-244-468-300-58-285-293-215-436-66--601
29 145.479 190 601-256-510-258-167-557-566-33-562-56-529-316--601
30 346.296 200 601-262-426-219-1-84-395-439-454-129-46--601
31 310.286 200 601-276-429-143-559-301-245-364-504-195-422--601
32 362.735 200 601-297-259-101-378-91-505-437--601
33 307.067 200 601-321-493-408-363-253-172-550-377--601
34 247.241 200 601-322-267-551-355-206-286-106-319-424-548--601
35 136.053 180 601-330-417-47-247-60-516-175-222-229-476--601
36 276.375 200 601-336-230-237-509-388-299-406-447-187--601
37 305.811 200 601-352-57-147-73-478-151-555-266-141-124-356--601
38 248.302 200 601-367-600-349-103-264-535-133-495-450-114-168-397--601
39 192.488 200 601-391-572-19-592-193-260-333-113-62--601
40 268.850 200 601-414-370-87-72-481-272-466-394-126-80-102-423--601
41 328.484 200 601-458-379-459-545-207-323-48-561-159--601
42 275.784 180 601-461-482-565-140-310-526-78-231-281-314--601
43 270.021 200 601-479-44-465-52-357-343-541-263-12-290--601
44 296.851 200 601-487-212-170-65-15-74-574-307-132-83--601
45 257.946 200 601-531-69-374-128-446-130-213-176-359-409-8--601
46 236.891 190 601-532-268-434-67-257-460-372-491-584-396-295--601
47 368.195 190 601-533-7-278-427-477-599-483-182-403-108-432--601
48 291.303 190 601-536-444-371-573-305-243-339-553-544-366--601
49 258.093 200 601-547-347-524-203-480-522-273-283--601
50 392.155 190 601-554-157-306-327-456-462-438-325-198-277--601
51 274.551 200 601-569-246-232-441-534-164-125-304-387-410--601
52 203.993 200 601-577-344-142-457-226-298-14-27-581-365--601
53 300.517 200 601-580-287-288-489-136-539-135-485-428-32-528--601
54 310.584 200 601-590-588-400-351-49-169-26-341-220--601
55 207.266 190 601-594-291-575-239-418-208-92-214-100-502-389--601
56 250.039 200 601-598-21-42-205-315-519-112--601
