total_number_routes=36
total_route_len=7362.233
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 138.012 199 401-2-196-127-165-90-360-108-3-242-344-348-77--401
2 205.346 200 401-13-368-218-171-395-54-88-365-274-223-176-248-378--401
3 197.531 198 401-18-92-115-367-267-129-272-340-396-301--401
4 79.621 196 401-58-213-211-75-318-72-140-169--401
5 230.102 197 401-78-40-372-392-130-148-251-62-6-397-200--401
6 223.203 198 401-85-107-168-207-180-52-123-138-26-65-118--401
7 202.108 200 401-95-189-67-50-149-31-258-366-101-237-158--401
8 249.642 200 401-116-286-57-246-356-157-234-350-289-280-225-321--401
9 156.501 198 401-125-282-306-142-203-103-28-359--401
10 217.697 196 401-128-106-252-353-43-205-8--401
11 271.214 192 401-133-154-384-163-20-105-310-119-191-166--401
12 217.684 199 401-136-114-4-239-110-345-195-279-10-89-190--401
13 91.469 198 401-144-143-296-256-23-76-32-363-214-357--401
14 221.901 195 401-155-255-25-73-351-192-249-112-197-21--401
15 223.332 200 401-156-96-113-139-71-51-292-27-303-198--401
16 138.903 198 401-164-316-243-179-173-352-319-126--401
17 204.078 200 401-172-307-91-385-5-347-34--401
18 181.623 200 401-184-97-266-226-224-170-53-370-141-47--401
19 184.876 199 401-194-328-278-9-381-241-298-94-45-135--401
20 244.622 195 401-201-232-69-7-253-275-209-38-221-399-325--401
21 208.506 198 401-208-327-15-11-341-302-394-382-174-268-86--401
22 283.319 200 401-228-263-79-122-29-338-64-229-220-183--401
23 155.202 200 401-238-375-355-177-181-297-210-39-400-117-349--401
24 190.851 198 401-259-63-304-187-44-287-134-377-145-323-269-131--401
25 222.264 200 401-270-55-236-247-80-16-235-206-295-288--401
26 200.196 200 401-273-331-98-66-240-37-254-311-212-60--401
27 234.504 197 401-277-285-124-231-314-300-339-294-137-185--401
28 207.112 198 401-308-337-388-312-257-354-160-343--401
29 217.780 200 401-315-162-87-389-305-152-82-335-299-322--401
30 204.412 192 401-317-374-330-324-151-373-56-49-276--401
31 186.431 196 401-329-193-153-84-167-358-333-59-41-104--401
32 203.666 200 401-346-199-264-24-30-260-320-281-362--401
33 189.122 198 401-379-61-19-42-230-342-265-68-147--401
34 322.364 199 401-380-1-364-271-109-111-291-309-244-216-227-188-386--401
35 136.020 200 401-383-150-245-217-369-178-120-222-121-398--401
36 321.018 193 401-390-132-326-74-293-215-102-175-336-48-70-83--401
