total_number_routes=18
total_route_len=15889.720
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 1072.363 996 1001-11-393-338-909-894-532-960-227-491-133-250-95-211-71-630-253-460-262-524-56-948-651-83-468-392-949-3-213-499-200-848-939-962-999-773-443-658-290-104-72-712-807-353-4-893-378-463-485-710-475-218-906-549-78-487-154-957--1001
2 864.047 994 1001-87-597-722-863-973-201-631-537-931-105-146-315-63-518-685-545-662-98-332-70-29-724-179-897-798-702-828-821-431-473-512-55-892-774-58-831-194-598-432-840-802-1-910-936-582-671-15-986-39-297-498-459-758-826-24-430-644-222-114--1001
3 890.656 993 1001-115-406-391-765-796-94-565-259-528-118-981-699-852-810-169-568-797-849-564-429-42-129-751-22-553-287-819-643-570-781-721-142-474-470-1000-403-982-371-558-209-750-441-435-652-385-836-186-413-940-994-730-53-763-5-605-607-660--1001
4 781.714 993 1001-149-451-228-745-90-862-225-240-107-327-932-878-362-534-37-354-974-436-82-968-256-8-409-915-639-719-681-289-404-164-84-480-680-277-439-49-88-617-741-265-237-202-398-224-655-284-792-771-983--1001
5 773.674 978 1001-230-871-101-610-65-868-161-302-562-14-304-77-803-845-367-805-45-613-923-618-40-449-414-737-823-424-203-64-319-497-919-786-879-688-80-614-832-566-772-50-43-7-508-199-189-955-173-641-698-484-967-976-349-126-838-735--1001
6 994.850 973 1001-275-363-629-725-89-207-215-401-692-592-875-888-351-599-756-648-170-245-591-226-890-493-522-874-958-731-891-323-889-471-447-486-299-600-775-918-928-718-843-520-184-912-482-577-649-934-755-472-210-416-481-738-989--1001
7 569.396 997 1001-296-67-389-402-178-992-556-494-181-66-352-216-603-691-567-329-81-544-341-794-36-301-495-693-492-516-483-707-764-26-155-188-777-548-375-683-260-303-123-560-573-690-515-136-428-713-971-650-801-854-678-677-541-711--1001
8 971.775 973 1001-344-453-261-695-760-578-54-715-723-190-450-663-543-700-187-373-333-310-621-212-415-530-411-294-935-942-99-410-687-717-422-914-418-73-488-574-339-79-506-394-151-92-898-137-596-800-312-342-356-27-904-584--1001
9 959.059 994 1001-437-626-246-292-383-308-608-746-666-837-867-539-628-25-847-740-917-465-128-833-987-609-157-12-689-309-739-593-905-318-489-606-624-62-704-747-812-9-397-279-899-858-358-550-32-348-120-295-766-139-130-381-601-60-334-30--1001
10 1346.381 999 1001-458-347-581-311-855-679-238-657-10-257-281-876-2-448-440-853-148-330-442-761-622-182-913-825-815-138-76-860-280-357-668-835-147-359-340-770-642-551-984-785-220-419-434-697-920-168-503-113-106-13-656-208-324-141-217-850-271-834--1001
11 623.668 991 1001-477-757-790-927-85-273-316-350-517-514-426-405-951-159-529-33-205-521-736-180-171-903-670-841-579-523-267-321-20-861-638-23-239-814-103-674-235-264-767-612-884-636-325-870-654-540-633-317-686--1001
12 929.003 997 1001-557-533-326-667-720-48-676-732-175-941-646-908-846-57-990-452-377-364-380-682-336-231-873-365-288-263-998-504-195-110-454-829-701-167-242-456-337-183-969-708-122-108-965-953-320-132-121-16-661-673-112-131-620-926-769-502-400-69--1001
13 1047.049 994 1001-590-368-886-734-17-507-996-839-466-197-229-328-585-752-586-782-705-880-634-111-975-966-625-376-589-554-783-924-461-119-980-335-366-925-417-61-276-946-140-703-972-185-268-664-102-619-46-283-255-144-387-258-467-744--1001
14 775.552 1000 1001-659-427-911-922-547-509-251-583-791-587-869-822-830-152-369-160-469-937-615-645-75-307-902-842-993-575-243-728-100-421-811-382-97-19-535-496-569-513-696-163-882-857-907-433-221-511-623-505-930-134-635-818-647-464-374--1001
15 745.318 995 1001-727-669-285-192-162-143-602-806-38-300-298-768-233-956-91-672-604-390-247-150-776-35-963-361-950-896-675-813-552-117-938-446-571-780-576-561-399-985-637-219-665-331-345-716-977-784-865-444-611-249-191-877-68-954-527--1001
16 897.672 987 1001-779-991-252-407-244-6-538-979-817-355-395-116-742-945-286-408-18-900-627-887-684-193-47-988-995-970-177-127-694-313-510-462-748-438-640-851-881-943-204-343-816-266-572-559-372-526-964-895-156-525-788-306-425-536-305-799-476-872--1001
17 838.897 974 1001-787-866-933-51-709-21-762-490-997-236-322-96-196-729-546-41-809-165-616-278-856-844-274-223-282-198-952-172-232-901-726-445-455-824-804-978-594-749-820-412-778-519-379-360-52-135-478-883-588-74-595-531--1001
18 808.644 994 1001-859-386-206-293-501-706-248-864-153-124-314-959-961-754-808-753-944-388-759-423-109-125-31-827-947-632-885-44-733-653-479-743-916-563-457-555-174-241-921-145-254-28-789-270-166-34-158-346-500-714--1001
