total_number_routes=11
total_route_len=10114.294
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 1000.567 980 601-98-532-344-142-544-401-136-462-112-122-30-137-429-111-512-84-496-443-423-271-484-167-433-22-558-23-530-369-34-353-522-595-286-324-273-584-392-254-11-175-540-259-6-190-489-521-235-321-105-416-485-399-364--601
2 846.984 990 601-103-187-138-406-54-501-82-8-33-236-162-309-586-41-415-189-260-280-367-535-352-283-380-42-329-320-91-332-466-150-554-52-293-447-516-518-188-570-347-553-391-107-298-202-31-305-345-593-430-469-323-45-456-5--601
3 836.379 961 601-114-480-263-381-524-511-409-527-46-459-563-200-337-208-164-410-350-396-24-588-13-394-51-573-56-272-444-214-89-110-307-55-146-351-290-143-589-176-343-43-500-478-328-360-152-270-154-567-147-119--601
4 897.875 975 601-115-319-215-587-128-523-576-28-238-529-217-577-289-179-104-18-198-370-19-161-446-216-472-174-93-295-291-528-417-246-27-4-67-168-363-74-330-499-490-220-257-327-436-539-340-449-514-428-566-371-592-261-308-92-486--601
5 848.139 986 601-166-70-61-199-507-118-365-301-460-196-207-568-197-574-268-303-218-435-441-533-556-403-95-575-555-418-388-420-222-314-120-580-583-372-497-182-506-155-267-100-339-491-76-404-519-224-229-75-326-302-172-225-68-432-249-304--601
6 1030.430 988 601-221-296-482-470-591-210-525-233-492-9-59-49-564-508-123-590-534-579-408-282-560-17-425-124-39-557-581-317-36-387-477-551-431-63-239-242-243-186-10-498-269-245-69-349-79-223-440-536-125-278-312-383-599-386-537-552-177-379-393-483-25--601
7 747.643 947 601-395-251-80-548-66-479-495-299-596-212-88-288-57-546-29-526-375-101-357-585-83-130-422-322-405-561-355-106-87-356-569-505-374-183-230-2-73-562-338-65-145-385-234-481-448-127-361-78-102-157-148-451--601
8 873.483 924 601-426-542-169-284-463-488-368-262-424-129-158-377-419-14-362-313-241-582-510-366-274-600-131-50-86-219-194-226-517-44-315-250-300-476-53-153-292-335-240-427-191-159-121-509-572-384-376-389-437-35--601
9 869.250 988 601-439-421-457-165-15-475-205-181-264-594-294-578-461-253-285-60-442-90-471-545-32-373-173-538-316-178-378-407-134-541-37-81-228-48-341-12-311-333-38-434-598-258-445-503-244-231-597-306--601
10 1050.403 1000 601-467-192-275-276-99-144-455-149-571-193-211-201-255-16-139-227-287-325-487-58-256-116-3-163-520-413-452-64-265-559-108-247-513-493-203-531-454-132-342-77-26-151-94-20-97-160-195-331-359-346-204-180-248-412--601
11 1113.140 998 601-504-438-113-71-185-126-550-281-21-206-96-279-213-411-397-109-171-464-40-549-515-184-400-133-237-354-468-252-336-390-297-398-170-502-450-62-348-72-494-543-565-140-47-7-414-117-135-85-474-318-382-266-156-473-277-310--601
