total_number_routes=18
total_route_len=3603.160
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 235.304 195 201-4-169-167-61-198-106-41-55-158--201
2 186.140 193 201-37-177-65-99-94-112-114-86-81-107--201
3 237.610 199 201-42-181-35-164-104-25-138-186-135-34-76-2--201
4 175.742 199 201-84-199-127-118-105-69-176-113-191-58-134-87--201
5 297.382 200 201-88-155-144-71-137-123-13-8-60-1-97--201
6 206.911 199 201-92-195-31-52-74-101-192-50-157--201
7 244.533 200 201-100-9-12-59-143-173-29-188-121-115-11--201
8 209.889 200 201-128-168-53-151-160-109-189-125-33--201
9 142.257 199 201-140-54-89-139-21-166-17-30--201
10 168.684 199 201-142-48-131-24-124-180-43-3-136-90-178--201
11 206.009 199 201-152-15-7-68-190-51-111-91--201
12 272.701 198 201-153-47-200-103-110-44-95-145-80-116-83-148--201
13 191.336 198 201-156-102-179-18-196-183-184-27-22--201
14 288.588 188 201-162-63-149-170-10-77-122-73-93-193-19--201
15 130.408 194 201-163-28-6-49-14-132-78-171-130-187-150-79--201
16 158.359 199 201-165-85-45-56-108-38-32-23-117-129--201
17 157.718 199 201-172-197-5-62-26-159-20-46-141--201
18 93.590 200 201-182-57-133-147-40-16-98-119-161--201
