total_number_routes=20
total_route_len=4784.106
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 247.434 190 201-1-115-16-162-171-122-170--201
2 269.279 196 201-4-188-15-54-89-125-114-39-37-164-65--201
3 300.553 175 201-7-41-36-5-133-195-160-180-167-70--201
4 258.156 188 201-46-184-71-193-151-129-141-191--201
5 180.925 186 201-55-67-150-137-68-80-64-109-182--201
6 308.374 195 201-63-44-50-66-25-116-11-49-28-27-61--201
7 238.475 116 201-72-147-153-166-33-144-186-179--201
8 286.374 180 201-73-30-34-98-136-118-88-183-40-128--201
9 138.291 170 201-87-145-35-60-38-84-90-83-52--201
10 222.712 190 201-106-85-94-12-19-178-23-22-47-82-74--201
11 244.063 155 201-112-152-99-62-194-142-159-102-10--201
12 272.726 158 201-117-3-86-131-130-79-126-148--201
13 245.106 195 201-132-120-51-143-113-146-121-32-138-111--201
14 206.871 186 201-140-57-173-104-95-58-29-96-174--201
15 213.056 176 201-149-81-161-2-8-76-17--201
16 227.190 186 201-155-18-14-176-31-185-169-53-192--201
17 180.212 104 201-157-93-199-135-175-56--201
18 251.880 200 201-158-26-123-21-165-69-134-156-172--201
19 246.403 181 201-168-92-48-139-187-124-181-103-101--201
20 246.026 186 201-196-13-20-163-100-6-189-177-127-77--201
