total_number_routes=72
total_route_len=27395.142
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 346.026 199 801-3-731-640-11-355-57-15-724-785-586-385--801
2 266.257 200 801-7-354-655-120-281-70-512-352-106-430-222-67--801
3 257.968 200 801-52-247-485-662-779-637-635-516-410--801
4 548.034 200 801-64-730-743-215-321-184-33-722-694-139-665-786-451-566--801
5 154.717 200 801-73-690-236-349-507-331-392-229-162--801
6 476.474 200 801-81-706-371-53-605-626-31-204-794-245-198--801
7 299.670 200 801-89-103-454-345-325-791-424-39-201-384--801
8 374.764 199 801-121-238-140-248-666-767-27-348-611-24--801
9 404.350 200 801-132-603-479-151-256-691-493-526-762-771--801
10 260.187 200 801-133-450-463-149-29-631-503-147-91-161--801
11 526.150 200 801-179-544-252-705-56-698-44-461-299-792-415--801
12 474.326 200 801-190-158-425-650-185-253-625-613-197-703--801
13 240.785 200 801-193-534-432-163-42-701-386-677-241-412--801
14 331.128 199 801-199-725-674-679-407-498-115-673-738-427-769-636--801
15 440.727 200 801-216-390-547-279-615-330-488-85-80-246-98-240--801
16 404.532 200 801-218-35-300-504-579-154-552-79--801
17 244.782 200 801-230-522-271-509-532-411--801
18 537.762 200 801-233-686-19-551-87-520-664--801
19 246.698 200 801-249-337-60-440-129-2-395-546-398-359--801
20 400.744 199 801-262-177-497-86-716-557-788-340-689-657--801
21 502.755 200 801-263-517-707-109-164-700-228-182-347-684-289--801
22 365.251 200 801-272-618-181-1-638-353-242-735-444-41--801
23 488.777 199 801-277-174-47-307-100-647-433-313--801
24 435.628 200 801-278-297-40-377-607-402-597-357-554--801
25 530.433 199 801-282-291-257-189-144-601-196-593-136-688-536-587--801
26 399.255 200 801-304-400-124-538-404-97-369-226-169-653-641--801
27 450.603 200 801-309-793-759-62-624-382-329-629-519-303--801
28 463.652 200 801-312-17-630-651-59-447-101-362-695-397-374-255-43--801
29 424.255 200 801-315-466-13-6-283-729-148-711-588-317-530--801
30 276.714 200 801-316-616-393-781-620-449-388-51-72-183-213--801
31 518.988 200 801-327-370-221-74-469-659-550-475-510-372-200--801
32 606.726 200 801-338-560-61-378-77-123-285-280-18-448-531-137-8--801
33 489.285 200 801-344-753-445-718-128-606-545-265-434--801
34 235.135 200 801-346-584-573-496-708-428-492-591--801
35 305.049 200 801-356-521-394-419-69-628-756-518-212-194-75--801
36 220.274 199 801-360-736-513-105-671-142-441-94-203--801
37 252.345 200 801-365-36-568-78-306-310-223-575-211-733--801
38 388.686 200 801-366-160-734-499-251-561-760-453-336--801
39 473.496 200 801-368-744-797-292-333-293-153-134-150-723-274--801
40 238.628 200 801-396-12-341-141-471-431-235-48--801
41 401.174 200 801-417-22-768-502-126-676-670-675-276--801
42 483.040 198 801-421-581-363-511-646-775-565-712-92--801
43 187.405 200 801-436-737-130-335-486-364-210-391-692-145--801
44 366.219 200 801-439-108-732-619-406-339-295-146--801
45 569.144 200 801-459-422-28-20-107-693-259-654-294-658-375--801
46 542.771 200 801-470-408-467-131-741-765-4-232-414--801
47 414.225 200 801-482-45-506-460-800-559-539-533--801
48 522.396 200 801-484-202-49-696-173-667-178-25--801
49 491.176 200 801-491-524-334-224-322-643-423-171-514-750-298-127-266--801
50 459.533 200 801-505-237-426-302-113-112-46-172-608-267-381--801
51 317.890 200 801-528-577-478-311-604-389-208-719-343--801
52 240.512 200 801-548-314-320-669-632-752-54-323-563-727--801
53 430.970 200 801-564-418-580-119-117-490-715-296-220-104-258--801
54 387.776 200 801-572-275-473-739-260-387-16-5-761-553--801
55 478.365 200 801-574-187-50-527-649-361-206-699-464--801
56 434.763 200 801-576-21-125-207-324-186-740-58-540-515--801
57 363.931 199 801-585-458-435-159-409-243-438-783-225-38--801
58 509.367 200 801-596-261-508-23-617-88-621-318-642-66-350-383-592--801
59 478.659 199 801-609-623-726-180-405-217-789-308-403-589-231-155-795-84-152--801
60 285.530 199 801-644-570-751-796-702-214-135-776--801
61 373.729 200 801-668-787-639-250-678-476-578-290-167-780-660-264--801
62 187.064 200 801-697-495-379-582-10-598-683-663-156--801
63 387.189 200 801-704-114-95-413-494-681-558-537-90-599--801
64 410.501 200 801-709-721-462-672-465-777-747-170-633-754--801
65 202.257 200 801-713-288-549-774-614-720-746-227-590-14-529-26-96--801
66 234.885 200 801-714-99-76-165-446-420-569-319--801
67 480.073 200 801-717-799-455-622-195-594-749-205-612--801
68 204.887 200 801-728-755-710-401-610-742-763-268-71-472-766--801
69 241.436 200 801-745-93-661-358-373-790-269-477--801
70 327.415 199 801-748-483-542-525-326-328-83-535-219--801
71 375.538 200 801-758-351-634-571-487-680-782-176-143-284--801
72 303.309 200 801-778-583-332-30-9-600-687-68-468-399-305--801
