total_number_routes=11
total_route_len=9461.251
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 690.271 973 601-127-363-231-5-326-36-479-283-452-67-428-184-597-497-552-189-413-565-80-437-89-298-330-271-175-506-236-12-105-499-251-312-261-478-460-9-302-510-339-146-4-560-208-304-370-138-173-382-568-79--601
2 838.274 984 601-199-103-391-297-149-222-347-550-453-96-599-174-37-385-456-235-551-596-256-145-38-498-114-292-525-183-108-107-529-85-245-82-477-377-203-433-40-322-171-196-102-557-220-353-148-204-574-157-60-242-49-587-449-415-495-87--601
3 821.825 1000 601-211-526-26-434-178-134-425-66-358-104-419-47-287-234-331-253-160-575-524-483-100-244-121-429-268-368-125-279-50-187-264-124-502-371-337-534-465-97-572-424-45-491-366-142-392-536-205-296-569-485-255--601
4 659.108 1000 601-332-348-23-46-324-161-191-53-137-52-120-266-455-110-24-109-403-589-581-167-154-321-546-172-329-41-373-126-359-15-117-559-519-571-180-315-528-463-318-397-248-18-305-73-343-562-21-383-476-518-379--601
5 1012.536 971 601-418-290-33-221-580-492-420-325-482-521-19-333-128-263-194-39-25-582-74-540-210-467-470-130-592-374-218-30-262-308-410-532-257-554-376-111-176-209-517-233-406-65-265-369-513-277-56-238-567-457-99-585-344-390--601
6 741.922 1000 601-438-63-480-6-474-505-123-213-507-538-520-311-464-389-458-88-399-215-164-77-197-459-398-11-533-591-48-216-98-549-246-354-553-427-270-561-320-405-496-442-319-22-555-436-563-421-119-115-78-544-229-43-443-202-230-293--601
7 860.794 979 601-440-439-542-17-240-409-530-400-182-226-393-153-323-414-475-13-515-254-54-27-471-514-441-201-281-404-577-71-334-139-401-70-593-356-466-435-472-64-489-286-106-316-595-169-285-195-523-342-327-95-250-249-579--601
8 1082.486 1000 601-451-299-177-448-168-598-508-76-152-372-365-362-357-258-86-131-68-227-541-51-494-545-473-16-217-548-307-91-461-594-447-361-156-462-29-314-584-280-590-200-578-402-151-338-335-503-355-116-388-378-144-34-193-381-3--601
9 923.371 977 601-535-416-341-260-10-490-75-340-454-81-7-147-166-278-422-317-411-350-484-192-387-113-450-306-516-431-155-511-165-237-294-163-90-558-232-158-430-444-384-252-20-537-93-225-346-214-395-224-239-570-588-185-303--601
10 901.427 1000 601-547-566-488-28-375-55-295-349-423-543-564-2-275-352-284-600-162-522-276-143-188-198-133-412-58-243-310-94-274-345-101-486-360-72-69-426-61-500-501-468-32-207-159-223-380-122-328-445-42-509-92-14-186-309-112--601
11 929.237 996 601-586-83-394-300-150-313-367-269-288-212-170-141-556-396-504-576-84-583-118-219-432-282-259-527-291-31-351-469-59-8-408-132-140-129-301-493-417-531-206-407-247-181-57-272-364-190-539-179-573-273-135-35-481-512-62--601
