total_number_routes=36
total_route_len=7321.101
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 130.728 200 401-42-28-227-323-137-186-107--401
2 247.957 199 401-87-230-134-67-201-21-36-77-97--401
3 94.122 198 401-91-10-317-24-359-172-116-324-138--401
4 209.187 196 401-109-72-171-367-309-37-293-380-16--401
5 260.383 200 401-118-331-343-6-272-370-308-140-53-263-341-233--401
6 247.741 198 401-136-267-231-66-41-102-128-129-366-74-45-362--401
7 279.846 199 401-155-328-246-352-23-99-196-55-321-271-113--401
8 231.972 197 401-159-71-235-20-285-144-29-320-390-207-373-312-192-148-396--401
9 214.604 200 401-170-389-316-385-103-183-110-393-330--401
10 192.088 199 401-175-229-59-383-2-79-289-35-50--401
11 216.152 200 401-177-382-187-4-184-211-117-372-39-145-166--401
12 222.587 200 401-178-57-154-191-158-115-242-381-340-165--401
13 96.363 182 401-188-276-250-344-98-130-258-376--401
14 202.464 200 401-190-141-240-56-338-26-273-47-33-8--401
15 271.861 199 401-210-361-377-75-350-222-114-237-238-265-22-132--401
16 123.127 196 401-218-236-224-213-89-143-199-182-180--401
17 131.759 200 401-226-349-179-384-60-54-9-40-11--401
18 241.289 198 401-228-105-111-392-1-80-332-18-157-348-248-14--401
19 206.753 194 401-232-19-294-32-139-301-277-81-357--401
20 255.384 199 401-247-333-208-176-223-295-286-61-212-46--401
21 260.143 197 401-260-257-25-221-305-299-174-31-167--401
22 89.505 188 401-288-86-90-302-163-244-169-43--401
23 177.084 190 401-291-217-160-34-327-82-307-369--401
24 297.659 200 401-292-30-306-149-62-205-264-252-198-200-83-12--401
25 154.298 197 401-304-388-314-63-313-161-269-342-194-78--401
26 193.157 200 401-311-58-358-123-93-300-256-241-101-17-355--401
27 211.085 200 401-334-290-253-64-153-38-96-219-266--401
28 131.830 198 401-335-319-88-7-85-245-124-94-108--401
29 154.348 200 401-353-216-303-125-280-261-325-284-397-279-204-347-106--401
30 153.549 199 401-368-95-215-310-119-69-146-133-122-27-203-120--401
31 232.230 195 401-375-278-234-339-262-151-378-173-346-131-193--401
32 301.418 199 401-379-65-363-126-135-297-152-283-345-68-195-70--401
33 177.409 200 401-391-164-259-315-225-127-214-92-162-243-386--401
34 297.109 200 401-394-255-3-387-112-254-374-371-239-365-356-100-399--401
35 204.675 199 401-395-48-360-268-52-275-5-121--401
36 209.234 193 401-398-197-364-49-354-15--401
