total_number_routes=11
total_route_len=7141.708
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 719.587 994 601-44-231-425-419-412-78-43-310-160-253-69-331-234-186-100-244-58-243-94-274-345-101-486-565-478-261-236-12-105-499-506-312-251-175-528-320-561-405-496-442-319-48-216-98-549-273-379-564-241--601
2 657.741 994 601-63-480-6-474-423-543-135-505-591-533-123-520-458-399-215-164-197-459-398-389-11-464-364-57-581-286-489-64-472-70-593-356-435-466-327-342-523-195-285-169-595-316-106-167-154-321-546-172-272-311-190-349-35-295--601
3 526.505 968 601-199-103-391-297-149-222-239-588-259-157-367-204-156-148-362-372-545-365-258-86-131-541-51-494-227-68-447-357-144-594-461-91-307-548-217-16-473-322-433-598-168-448-177-76-232-296-569-456-485-596-395-550-386-235--601
4 649.558 1000 601-211-526-26-178-202-443-47-287-544-229-81-426-278-166-422-450-306-516-431-411-113-317-511-155-61-500-501-32-207-159-223-380-122-328-445-147-42-483-524-575-360-72-7-509-92-14-454-340-75-490-309-112-341-535--601
5 487.790 999 601-332-267-547-566-488-28-2-275-352-512-284-62-600-162-522-276-143-198-133-246-5-354-553-427-270-375-481-573-179-539-137-53-589-181-417-403-247-407-531-266-132-46-140-455-129-579-587-249-469-449-289-415-495-87--601
6 661.333 1000 601-348-23-408-120-161-191-52-471-493-24-110-577-71-515-13-254-334-401-139-475-54-27-301-404-281-109-206-201-324-441-514-329-41-373-126-359-15-117-559-77-88-538-507-213-519-571-180-315-18-305-479-104-358-66-382-134-434--601
7 690.515 999 601-390-37-214-346-453-96-599-174-344-551-585-366-429-121-567-165-260-10-237-468-294-225-93-491-558-158-430-444-142-537-20-252-368-384-125-279-50-187-183-108-85-245-572-424-536-205-508-256-255-347--601
8 857.048 988 601-418-290-33-221-580-492-420-163-90-325-482-521-19-238-56-194-263-128-333-268-554-257-376-39-25-582-467-262-30-540-218-374-592-410-532-130-470-74-111-176-209-517-233-406-308-210-65-265-369-513-387-192-484-350-277-457-99-416-230--601
9 662.219 953 601-440-136-31-586-542-17-240-409-60-400-530-83-95-226-393-153-323-182-170-141-556-414-396-504-576-84-242-583-118-150-212-288-313-219-432-282-291-527-220-353-361-34-193-171-381-196-3-102-557-570--601
10 819.220 994 601-451-299-385-45-392-152-529-502-114-292-525-124-107-264-498-38-371-337-82-534-97-465-145-477-377-40-203-388-378-116-355-151-338-402-503-335-578-200-590-280-574-269-300-584-462-394-29-314-250-49-351-59-8-439-303--601
11 410.192 991 601-476-518-383-326-21-555-22-562-436-36-343-73-283-452-67-428-184-330-248-397-552-189-318-463-271-413-437-80-460-9-302-497-89-298-597-339-146-510-4-560-208-304-119-421-115-370-563-138-188-173-568-79-363--601
