total_number_routes=72
total_route_len=30289.938
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 263.500 200 801-3-52-349-507-331-247-485-570-234-335--801
2 404.632 200 801-7-354-656-754-777-465-672-462-266-721-709--801
3 427.816 200 801-16-387-275-260-473-739-134-153--801
4 478.328 200 801-32-547-218-577-330-221-370-80-79-636--801
5 506.779 200 801-36-481-712-125-207-324-21-581-155-795--801
6 645.941 200 801-89-103-675-730-408-743-4-765-215-467-131-741--801
7 448.186 200 801-95-344-519-179-613-256-603-192-556--801
8 378.828 200 801-105-548-669-632-54-752-723-34-555-501--801
9 268.843 200 801-110-591-660-264-287-779-662-644--801
10 517.876 200 801-129-271-433-174-47-307-294-658--801
11 561.766 200 801-132-350-559-506-233-686-53-605-204-794-245-657-5--801
12 521.178 200 801-145-652-161-297-797-357-451-786-33-597-116--801
13 525.469 200 801-151-703-544-252-445-792-415-329-629--801
14 528.160 200 801-159-409-243-438-50-527-649-448-280-285-18-137-217--801
15 404.079 200 801-162-436-737-229-201-325-554-607-402--801
16 389.422 200 801-165-99-356-342-738-427-769-673-48--801
17 422.917 199 801-175-130-776-768-502-188-43--801
18 471.202 200 801-191-76-479-691-493-526-434-664-185-625--801
19 290.686 200 801-209-55-166-72-183-393-781-620-51-449-388-213--801
20 321.054 198 801-212-518-419-69-628-756-759-273-602-146--801
21 316.380 200 801-214-751-702-798-102-785-586-456-239--801
22 434.470 200 801-237-505-312-426-17-724-15-57-355-417-118-486--801
23 243.035 200 801-254-534-163-2-42-395-272-701-398--801
24 408.465 200 801-301-198-124-557-689-340-788-538-404-97-369-226--801
25 527.814 200 801-303-197-265-545-606-128-718-705-253-753-299--801
26 400.611 200 801-309-793-62-90-558-58-540-515-406--801
27 483.619 200 801-315-160-466-251-561-760-588-453-13-643--801
28 343.959 200 801-316-68-65-623-176-143-609-305--801
29 443.249 200 801-319-45-539-533-757-592-383-190-595-168-762-157--801
30 371.979 200 801-346-584-573-496-492-428-491-524-578-336--801
31 298.555 199 801-360-736-320-314-563-727-482-653--801
32 340.119 200 801-368-450-149-29-503-147-40-377-384-91--801
33 531.503 200 801-385-414-397-232-695-362-302-113-267-148-729--801
34 447.436 200 801-399-258-104-220-715-490-789-580-119-117-296-418--801
35 490.152 198 801-411-440-522-375-475-550-659-469-74--801
36 274.469 200 801-412-725-122-674-141-341-431-235-452--801
37 546.480 200 801-421-231-589-403-308-206-361-699-726-405-782-180--801
38 521.689 200 801-424-345-270-707-722-694-109-139-665-263-517-126--801
39 584.618 200 801-432-244-647-107-100-693-654-259-667-696-202--801
40 239.009 200 801-437-73-690-236-766-472-71-268-763-728-249--801
41 203.326 200 801-443-713-288-549-774-614-720-746-227-590-14-529-26--801
42 391.697 200 801-446-420-661-37-75-194-295-687--801
43 569.068 200 801-470-184-228-700-182-347-164-684-289-293-333--801
44 451.838 199 801-471-327-407-240-498-115-98-246-85-154--801
45 363.837 200 801-480-546-386-677-735-242-353-1-41-679--801
46 201.771 200 801-495-379-156-582-10-598-683-744-631--801
47 313.822 200 801-523-337-60-532-509-459-618--801
48 284.330 200 801-528-439-575-223-152-306-310-733-78-567--801
49 434.824 200 801-542-326-121-334-224-322-171-514-348-611--801
50 351.565 200 801-543-692-391-39-791-454-670-682-676--801
51 602.964 200 801-562-323-31-626-371-66-621-56-698-44--801
52 499.114 198 801-599-537-681-494-382-413-740-186-92-429--801
53 497.806 200 801-608-46-651-59-101-447-374-630-112-172-255-22--801
54 423.744 200 801-616-585-300-504-458-435-634-38-225-680-783--801
55 435.108 200 801-640-135-796-499-530-317-711-6-283-476-250--801
56 548.973 200 801-641-460-425-596-520-508-23-617-261-800-81--801
57 533.303 200 801-650-642-318-88-87-551-19--801
58 509.869 200 801-655-67-717-281-138-648-612-173-20-28-49-313--801
59 548.249 199 801-666-282-601-196-593-536-178-25-205--801
60 325.525 200 801-685-343-719-208-389-604-35-311-478--801
61 211.085 199 801-697-133-645-671-142-513-441-94-553-203-416--801
62 343.539 200 801-708-668-525-238-140-248-767-27-328--801
63 526.537 200 801-710-484-770-376-277-200-372-510-638--801
64 395.531 200 801-732-565-363-511-646-576-775-108-568--801
65 283.997 200 801-742-610-401-120-352-106-512-70-222-430-483--801
66 486.867 200 801-749-587-136-688-594-195-622-455-799--801
67 474.949 198 801-755-219-127-633-747-170-291-257-189-144-750-298-535--801
68 599.967 200 801-758-351-571-487-187-338-560-61-77-123-378--801
69 369.769 200 801-764-572-400-716-86-497-177-262-274--801
70 238.268 200 801-772-93-704-521-394-114-358-373-790-269--801
71 510.509 200 801-778-211-9-600-30-332-583-564-574-552-488--801
72 333.913 200 801-784-366-637-635-410-516-639-290-167-780-787--801
