total_number_routes=54
total_route_len=19187.266
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 468.142 198 601-4-540-326-321-290-544-571-319-512-420-254-124-438--601
2 248.206 200 601-13-60-293-157-456-82-262-17-292-267--601
3 411.113 200 601-24-386-213-596-115-332-433-503-559-294--601
4 297.098 197 601-38-139-64-199-525-21-296-188-200-113--601
5 565.507 199 601-39-384-537-249-308-111-107-341-545-191-397-70--601
6 289.413 200 601-42-187-324-464-569-91-574-159--601
7 376.891 199 601-71-287-228-258-142-334-32-344--601
8 467.583 200 601-104-424-260-524-51-28-513-215-273-448-405-277-594--601
9 440.514 198 601-120-314-534-34-468-561-54-81-372--601
10 427.267 199 601-150-325-487-393-509-108-390-317-135-353--601
11 297.801 200 601-162-151-422-95-466-195-323-143-205-478-116--601
12 411.869 200 601-167-170-558-383-291-300-227-484-567--601
13 395.570 193 601-176-529-329-531-496-406-232-340-99-313-147-117--601
14 225.503 197 601-207-486-500-243-280-343-193-523-474-432-75--601
15 407.303 197 601-226-337-45-536-591-76-217-476-350-363--601
16 315.053 200 601-229-423-73-88-37-219-97-253-255-441--601
17 248.971 200 601-233-539-178-184-100-29-128-122--601
18 289.981 194 601-256-347-179-202-402-444-443-154-365-230--601
19 296.604 200 601-261-434-414-25-518-482-155-19-560-479-463--601
20 246.662 200 601-263-101-274-244-450-182-198-467-68-140--601
21 375.377 199 601-264-152-552-403-209-275-342-164-483-307-328--601
22 218.223 200 601-266-89-469-223-389-74-510-145-47--601
23 346.737 199 601-282-368-446-305-541-488-123-283-109--601
24 190.386 200 601-302-235-336-221-430-593-516-2-461-103-248-401--601
25 374.448 198 601-322-387-355-7-532-497-98-507-470--601
26 218.811 200 601-338-43-408-316-331-102-315-26--601
27 368.232 200 601-354-126-376-90-58-533-573-69-472-442-489-562--601
28 347.537 199 601-356-429-320-330-183-346-519-517-399-48-511--601
29 382.461 199 601-367-392-491-471-589-394-454-53-557--601
30 284.187 199 601-377-445-210-385-62-549-79-501-93-396--601
31 495.443 198 601-395-447-295-35-23-548-141-49-33-268-352--601
32 278.197 196 601-398-586-318-527-276-417-112-388-310--601
33 332.363 198 601-411-192-378-121-190-299-168-572-427-578--601
34 376.244 200 601-413-459-522-245-110-129-597-127-281--601
35 336.820 200 601-421-564-238-520-473-105-374-452-409--601
36 340.162 200 601-451-132-599-278-506-20-174-201-462-490-204--601
37 439.972 200 601-455-595-535-431-492-284-453-52-85-485-286-137--601
38 473.984 198 601-457-1-547-30-460-236-304-349-15-259-415--601
39 431.894 192 601-480-59-327-136-565-14-458-61-587-521--601
40 457.309 199 601-498-577-189-530-5-585-576-134-119-92--601
41 411.889 200 601-499-177-250-173-380-391-279-211-8-83--601
42 409.008 200 601-504-418-224-67-146-542-149-180--601
43 374.194 200 601-508-382-171-231-416-419-246-197-285-373-9--601
44 339.377 200 601-514-339-379-218-96-335-44-298-241-440--601
45 390.742 198 601-515-196-84-18-156-437-165-588-554-412-114--601
46 236.186 200 601-550-526-303-94-77-580-212-130-475-590-538--601
47 274.153 200 601-551-477-345-428-216-63-592-66-288--601
48 249.402 200 601-556-257-78-435-247-6-371-175-153-172--601
49 303.164 200 601-563-86-252-582-555-306-144-203-362--601
50 478.390 199 601-570-289-407-312-358-297-12-351-465-566-553--601
51 316.093 200 601-579-439-240-375-148-360-361-426-333-528-158--601
52 408.372 198 601-581-10-425-65-242-220-131-206--601
53 383.657 199 601-584-494-55-301-381-87-583--601
54 416.805 198 601-598-410-600-357-41-214-270-125-251-493-3-31-234--601
