total_number_routes=54
total_route_len=15924.076
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 326.036 200 601-4-127-346-183-392-367-471-454-519--601
2 124.086 180 601-13-233-239-16-112-388-194--601
3 314.336 200 601-22-401-504-562-489-442-472-224-418-543-40-129--601
4 446.184 200 601-33-295-395-35-447-23-548-49-141--601
5 384.022 199 601-54-584-87-55-301-381-34-561--601
6 332.386 199 601-64-382-402-171-231-416-419-373-246-9-444-443--601
7 175.907 200 601-71-166-348-413-522-245-467-68-140--601
8 415.131 198 601-104-43-559-503-468-534-314-51-524-28-120-513--601
9 316.456 200 601-159-136-458-61-587-480-569-521--601
10 251.900 200 601-176-580-100-539-184-178-353-130--601
11 289.800 200 601-198-244-511-192-48-327-168-299-572-427--601
12 270.800 199 601-199-287-525-11-21-372-81-188-523--601
13 325.199 200 601-201-462-215-260-352-433-273-268-424-386-79-448-294--601
14 256.655 197 601-226-158-528-333-426-361-568-363--601
15 231.171 200 601-234-6-518-157-123-456-283-181-3-31--601
16 282.872 197 601-237-457-282-368-446-259-17-473-488--601
17 357.597 199 601-240-439-41-12-358-407-289-351-92-577--601
18 145.941 199 601-261-153-60-269-109-288-175-106--601
19 338.053 199 601-262-170-105-374-558-383-291-567-484-415--601
20 182.766 198 601-263-364-101-42-161-274-182-362-114-309-138--601
21 359.883 200 601-264-128-77-94-205-241-152-298-44-335-529-329-496-195--601
22 231.042 200 601-302-235-256-88-365-366-154-37-423-229--601
23 253.498 200 601-305-541-57-155-349-470-10-272--601
24 398.529 199 601-306-144-555-554-45-536-588-165-76--601
25 259.220 198 601-310-411-450-578-121-190-46-330-320-281-72--601
26 273.926 200 601-336-593-376-540-326-253-255-441-481-126-2--601
27 342.795 198 601-347-179-202-228-32-258-344-142-334-296-583--601
28 170.620 199 601-354-221-103-461-230-139-38--601
29 178.146 200 601-359-436-479-434-247-414-267-560-482-590-538-167--601
30 301.213 200 601-360-196-350-84-18-156-337-582-252-86--601
31 198.932 200 601-369-145-389-74-223-449-469-510-89--601
32 290.487 200 601-371-293-564-270-409-137-286-492-453-27-214-251-493-169--601
33 369.699 200 601-375-579-570-216-553-600-465-297-357-566-410-52-85-284--601
34 356.880 200 601-384-537-393-249-135-317-390-509--601
35 290.310 197 601-387-39-7-307-65-328-425-160-355--601
36 198.790 199 601-398-495-318-280-396-208-24-311-243--601
37 359.165 200 601-400-1-547-220-70-236-30-460-206-304--601
38 276.397 200 601-408-132-599-340-99-323-133-143-96-218-478--601
39 427.849 200 601-437-476-217-134-530-585-576-5-189-119-312--601
40 213.946 199 601-451-316-147-313-422-151-20-174-36--601
41 399.587 198 601-459-544-571-319-512-589-394-491-557-53--601
42 459.099 195 601-507-108-308-111-191-341-545-397-107-131-242-98-497-15--601
43 240.887 200 601-515-551-345-428-592-498-66-148--601
44 312.302 200 601-516-499-177-219-285-197-573-533-173-90-97-250--601
45 258.935 200 601-527-377-445-385-210-62-549-93-490-501-594--601
46 374.023 200 601-546-162-506-278-531-406-232-115-596-213--601
47 218.091 200 601-550-526-102-514-379-339-95-331-315-26--601
48 335.838 200 601-552-440-325-164-487-342-483-275-209-403-212--601
49 192.098 199 601-556-207-276-586-474-265-193-200-508-113--601
50 311.924 200 601-563-187-324-203-464-565-14-59-91-378-505--601
51 429.591 199 601-575-67-146-180-149-542-420-254-124--601
52 134.396 194 601-581-150-322-78-122-303-118-257-186-117--601
53 403.856 200 601-597-290-321-279-211-8-391-69-83-380--601
54 334.824 199 601-598-431-455-535-485-595-300-227-452-82-238--601
