total_number_routes=72
total_route_len=34045.466
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 407.846 200 801-16-668-531-44-539-245-381-39--801
2 626.326 198 801-26-798-670-749-715-255-180-594-401-199-595--801
3 476.449 189 801-37-220-652-789-88-133-735-181-109-361-269--801
4 478.052 194 801-47-521-82-372-459-14-240-623-601-352--801
5 357.637 197 801-61-81-604-268-54-679-622-731-782-58--801
6 478.170 194 801-63-41-84-780-611-235-503-480-669--801
7 347.884 198 801-78-80-723-752-763-222-397-168-667--801
8 405.177 199 801-115-430-211-323-276-377-1-577-259-767-197-102--801
9 351.721 200 801-137-493-116-326-593-86-609-581-113-298--801
10 398.485 199 801-138-431-532-788-501-682-383-364-662-206-106-673--801
11 254.557 195 801-183-725-148-684-399-110-736-610-448--801
12 469.966 200 801-185-8-634-637-305-690-797-347-216-583--801
13 245.068 193 801-187-439-537-184-452-217-376-362-483--801
14 292.710 200 801-204-775-740-100-697-225-395-59-666-314--801
15 529.729 198 801-209-163-741-545-772-400-254-556-512--801
16 490.508 197 801-230-233-761-363-43-570-280-447-514-485-454--801
17 283.654 198 801-239-578-64-519-332-563-709-629--801
18 354.380 196 801-247-717-506-375-497-678-502-238--801
19 461.437 199 801-265-645-580-722-124-405-218-757-626-56--801
20 420.777 199 801-266-31-68-607-711-358-76-490-283-726-172-142-468--801
21 352.295 200 801-296-487-344-300-453-212-140-403-356-169--801
22 617.927 200 801-297-284-145-151-750-10-136-22-597-369-23-555--801
23 600.965 198 801-302-402-585-159-243-718-20-695-729-336-464-701--801
24 339.329 195 801-315-309-653-130-677-603-489-524-398-743--801
25 378.680 199 801-331-85-605-442-437-770-55-117--801
26 459.083 200 801-335-518-686-340-89-93-436-366--801
27 533.646 199 801-339-158-170-165-320-472-648-4-739-759--801
28 705.026 199 801-343-171-432-533-492-256-587-123-738-516-630--801
29 647.671 195 801-345-35-127-631-112-691-392-654-683--801
30 360.836 199 801-351-463-120-644-264-341-155-608--801
31 427.119 190 801-353-244-251-700-420-135-132-321-784-107--801
32 602.110 198 801-355-161-390-213-125-620-699-262-730--801
33 415.357 200 801-357-303-606-73-141-473-413-178-166-374--801
34 471.176 200 801-360-3-291-791-223-703-310-246-756-438--801
35 574.613 197 801-384-590-778-418-551-272-650-474-755-621-150--801
36 501.084 196 801-386-382-5-319-566-367-544-450-451-62--801
37 219.192 193 801-388-87-24-277-794-698-329-34--801
38 523.972 200 801-394-576-461-721-69-665-379-753-252-286-346--801
39 598.782 200 801-396-67-177-486-617-549-800-27-126--801
40 521.221 200 801-404-415-281-293-742-441-455-509-114-572-710--801
41 315.091 198 801-408-588-538-157-546-380-460-226-371-599--801
42 492.729 199 801-409-751-248-164-724-706-571-19-40-692-174-7-131--801
43 488.299 199 801-419-513-147-618-520-71-139-278-17--801
44 610.807 198 801-422-96-334-192-496-768-488-428-271-664--801
45 660.919 198 801-427-530-470-434-203-193-526-407-214-614-705-285--801
46 593.141 200 801-433-713-553-494-681-462-282-548-592-219--801
47 500.540 200 801-446-511-657-378-359-108-122-118-671-221--801
48 285.633 198 801-475-456-504-536-423-103-777-134--801
49 526.446 196 801-481-527-417-342-234-720-154-105-625-57-257-368-719--801
50 740.170 200 801-499-426-270-75-263-523-616-385-11-707-714--801
51 449.107 195 801-554-128-275-21-393-712-189-237-306-535-638-529-688-411--801
52 589.709 199 801-568-779-18-228-229-79-311-175-72-210-53--801
53 384.918 197 801-602-559-318-674-567-498-32-702-162-479-414--801
54 466.457 200 801-624-465-769-792-781-273-449-52-633--801
55 458.186 195 801-636-101-661-754-196-188-324-799-15-410--801
56 619.323 197 801-639-242-143-733-354-429-289-476-543-582-550--801
57 621.258 199 801-643-92-290-689-440-295-198-675-191-660-119-330-70--801
58 488.496 199 801-659-557-672-540-687-38-542-12-628-663--801
59 259.409 185 801-676-796-200-194-615-258-267-274--801
60 451.273 196 801-680-97-111-716-646-565-760-573-333-406--801
61 590.856 199 801-685-515-292-589-51-201-471-491-205-227-389-77-435--801
62 595.651 199 801-693-773-766-748-46-795-316-552-327--801
63 569.001 200 801-694-45-104-260-312-478-370-764-9-337--801
64 656.437 200 801-696-627-655-640-253-322-373-249-793-307--801
65 278.361 198 801-704-65-152-776-484-651-737--801
66 464.931 197 801-727-647-13-558-36-176-466-425-612--801
67 535.654 192 801-732-365-477-708-734-547-562-522-308-299-510--801
68 709.565 199 801-747-99-30-325-328-160-156-348-443-771--801
69 407.741 200 801-758-215-790-261-457-744-762-190-232-584-153-505--801
70 426.083 199 801-765-50-500-508-48-179-167-42-745-412--801
71 522.795 200 801-774-421-445-649-95-507-186-294-349--801
72 305.862 198 801-783-658-83-598-98-613-25-560-785--801
