total_number_routes=72
total_route_len=27189.162
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 334.772 200 801-6-644-195-259-533-733-507-464-768-623--801
2 307.756 190 801-7-46-794-237-429-334-440-618-266--801
3 278.700 200 801-25-123-316-48-59-783-610-674--801
4 467.353 200 801-28-72-559-362-17-36-551-401-444-466-636--801
5 436.310 200 801-38-159-212-759-21-557-475-175-433-766-699--801
6 382.823 200 801-56-247-341-381-703-128-659-396-456-76--801
7 428.842 200 801-74-477-654-149-390-142-413-751-432-642--801
8 229.189 200 801-79-511-762-290-423-192-80-428-236-472-26-591-210--801
9 514.637 200 801-92-14-225-1-746-680-512-286-721-108--801
10 379.899 200 801-115-446-718-328-647-323-715-575-206--801
11 276.906 200 801-117-397-91-188-607-20-37-357-152--801
12 272.985 200 801-129-27-651-748-570-653-685-202--801
13 423.167 200 801-138-645-120-789-506-639-550-730-554-431-460--801
14 485.247 200 801-145-617-197-445-682-564-58-712-50-261-182-482--801
15 314.454 200 801-174-750-690-168-635-262-705-666-111-373-301--801
16 183.070 200 801-176-88-777-527-338-524-89-587-130-228-716--801
17 442.906 200 801-191-738-608-280-752-73-289-69-273-143--801
18 380.168 200 801-211-98-625-571-640-39-588-621-719-200--801
19 446.034 200 801-217-83-40-51-218-84-404-735-455-317-697-105--801
20 494.566 200 801-222-179-184-510-24-581-579-47--801
21 407.144 200 801-226-469-209-300-107-32-582-799-795-530--801
22 406.791 200 801-249-45-100-43-481-523-755-282-94-256-602--801
23 429.682 200 801-254-479-173-198-572-283-157-326-224--801
24 376.912 200 801-255-439-545-543-312-271-330-478-605-132-119--801
25 262.123 200 801-277-377-235-800-702-114-518-240-360-425-146--801
26 286.544 200 801-291-384-619-268-603-353-793-214-671-669-274-329--801
27 415.724 200 801-297-41-87-598-655-484-215-322-421-796-756--801
28 449.858 200 801-308-764-662-116-77-787-747-633-499-443--801
29 431.902 200 801-319-451-449-70-694-667-332-133-375-567--801
30 549.386 200 801-347-5-606-75-790-457-125-239-760--801
31 587.180 200 801-352-193-743-141-298-749-101-578-275-488-30--801
32 283.749 200 801-364-343-201-42-207-704-85-754-61-158-408--801
33 483.119 200 801-369-590-584-410-356-23-438-502-677-136-417--801
34 364.998 200 801-370-470-131-139-359-552-643-406-458--801
35 462.526 200 801-378-700-213-103-303-380-537-230-474-490-358--801
36 421.592 200 801-398-726-221-71-767-611-241-205-599-260--801
37 239.217 200 801-400-626-741-81-729-95-208-350-494--801
38 265.557 200 801-424-776-516-622-391-450-12-258--801
39 222.398 200 801-461-672-163-265-725-521-220-568-363-244-204--801
40 588.757 200 801-468-127-389-660-395-4-707-589-414-761-687--801
41 314.504 200 801-471-180-663-314-547-178-711-745-781-285--801
42 258.043 200 801-489-418-276-519-630-437-495-592-267--801
43 424.106 200 801-493-342-187-786-134-448-287-86-104-717--801
44 526.697 200 801-501-346-412-624-503-555-648-272--801
45 520.226 200 801-508-681-637-53-203-693-102-415-683-646-170--801
46 287.762 200 801-520-441-164-549-148-422-652-19-708-513-371--801
47 485.732 200 801-536-661-3-161-463-112-365-739-309-171-348-227--801
48 462.852 200 801-544-126-594-305-483-110-281-566-183-529--801
49 384.635 200 801-560-453-349-614-769-263-586-9-402-399--801
50 454.431 200 801-561-320-310-216-785-154-144-688-765-166-137--801
51 260.394 200 801-574-68-668-467-597-306-165--801
52 285.452 200 801-577-691-78-565-649-253-532-311-22-701-498--801
53 406.107 200 801-583-641-528-696-383-292-454-731-82-728-97-634-531--801
54 323.246 200 801-593-736-576-558-720-609-318-420-497--801
55 252.981 200 801-595-199-185-93-345-476-416-52-459-734-162-49--801
56 320.498 200 801-615-601-600-670-196-678-784-684-355-742-118-325--801
57 155.015 200 801-616-491-676-773-186-339-798--801
58 131.096 200 801-658-487-656-496-315-753-604-62--801
59 435.764 200 801-664-744-333-307-31-405-354-90-194-33--801
60 505.802 200 801-673-155-245-562-782-613-679-480-473-337-485-340--801
61 373.540 200 801-695-556-109-106-553-246-279-269-386-411--801
62 473.536 200 801-698-302-727-57-113-465-181-758-35--801
63 348.537 200 801-706-732-147-264-336-257-124-366-772--801
64 468.040 200 801-710-140-388-284-430-409-250-780-650-160-387-541--801
65 392.641 200 801-713-233-169-628-447-522-638-296--801
66 286.138 200 801-714-436-64-313-351-252-367-60-426-515--801
67 221.830 190 801-722-737-99-372-153-500-569--801
68 309.464 200 801-723-538-63-374-632-223-709-2-778-774--801
69 394.487 200 801-740-368-55-462-16-791-382-189-54--801
70 510.304 200 801-757-517-665-775-435-486-65-542-121-248-631--801
71 323.531 200 801-779-13-427-327-629-331-219-177-324-156-361-385--801
72 476.825 200 801-797-505-122-514-293-190-526-294-548--801
