total_number_routes=18
total_route_len=3760.584
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 140.186 200 201-1-143-176-113-31-165-69-134--201
2 294.736 199 201-2-115-16-8-122-76-17-42-200-40--201
3 235.823 199 201-4-188-15-184-153-71-193-144-191-43-65-110--201
4 184.679 196 201-18-120-51-26-123-21-126-156--201
5 261.450 200 201-30-20-98-163-95-178-23-58-127-22-47-82-74--201
6 162.534 187 201-46-54-89-125-151-129-141-164--201
7 224.093 197 201-57-173-104-100-136-6-189-177-102-77--201
8 232.370 198 201-63-44-3-5-117-86-195-180-25-116-79--201
9 146.687 196 201-73-145-161-48-92-185-124-103--201
10 214.614 195 201-81-168-139-187-162-171-170-78-148--201
11 173.999 200 201-87-35-112-121-146-169-181-53-192-111--201
12 255.666 193 201-106-85-94-12-19-114-39-37-29-96-174-45--201
13 177.091 191 201-132-67-55-150-137-36-68-14-175-56--201
14 162.017 196 201-140-13-38-84-32-138-90-118-88-183--201
15 257.798 195 201-149-158-50-66-131-160-130-11-49-61-27--201
16 178.206 192 201-155-7-41-80-64-133-109-182-28--201
17 271.895 179 201-157-72-147-199-93-135-166-33-167-186-179-190--201
18 186.741 200 201-196-60-152-99-34-62-194-142-159-10-83--201
