total_number_routes=56
total_route_len=13715.972
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 315.012 200 601-3-589-204-29-292-174-25-41-578-433-216-486--601
2 145.594 200 601-10-376-500-421-416-350-508-392-312-218--601
3 112.273 200 601-13-76-338-308-181-393-568-452-329-118--601
4 276.548 200 601-20-540-542-596-471-201-122-382-255-24-472--601
5 147.401 180 601-28-523-501-420-571-442-138-4-496-368--601
6 137.519 200 601-59-120-86-490-593-30-331-332-597-313-223--601
7 190.446 200 601-61-88-300-58-285-293-215-436-66--601
8 273.054 200 601-68-336-230-237-509-388-299-406-447--601
9 204.761 200 601-75-21-344-142-457-226-298-14-27-581-365--601
10 138.476 190 601-90-360-492-384-517-354-23-178--601
11 243.437 200 601-109-381-211-556-347-591-209-302-54--601
12 92.789 200 601-131-71-582-468-348-77-238-576--601
13 78.457 190 601-154-475-358-50-36-474-163-146--601
14 203.676 200 601-155-45-463-412-342-415-40-525--601
15 185.216 200 601-158-546-261-380-337-96-362-37-318-242-398--601
16 171.119 200 601-173-518-595-104-98-241-236-227-185--601
17 327.103 200 601-184-254-361-402-470-558-515-200-123-335--601
18 253.101 200 601-191-587-440-413-5-53-448-39-530-567--601
19 354.091 200 601-210-497-139-275-494-249-82-105-240-488--601
20 112.150 200 601-221-18-166-202-189-425-228-17-137-177--601
21 142.109 190 601-224-256-111-510-258-167-557-566-56-529--601
22 336.336 200 601-233-538-116-152-512-162-375--601
23 283.485 200 601-247-51-150-16-453-115-199-411-514-443-171--601
24 250.324 200 601-250-367-600-349-103-264-535-133-495-450-114-168--601
25 346.296 200 601-262-426-219-1-84-395-439-454-129-46--601
26 310.286 200 601-276-429-143-559-301-245-364-504-195-422--601
27 387.888 200 601-278-386-6-385-22-94-95-401-161-145-369--601
28 362.735 200 601-297-259-101-378-91-505-437--601
29 254.276 200 601-309-148-524-203-480-522-273-283--601
30 307.067 200 601-321-493-408-363-253-172-550-377--601
31 247.241 200 601-322-267-355-551-206-286-106-319-424-548--601
32 136.409 180 601-330-47-417-60-516-175-222-121-229-476--601
33 262.578 190 601-346-521-117-527-35-373-165--601
34 308.623 200 601-352-57-147-73-478-151-141-555-266-124-356--601
35 290.905 200 601-353-469-144-449-326-513-498-134-274--601
36 196.838 200 601-391-572-19-592-193-260-333-294-62--601
37 101.144 190 601-399-303-55-38-34-244-197-464-340--601
38 268.850 200 601-414-370-87-72-481-272-466-394-126-80-102-423--601
39 328.484 200 601-458-379-459-545-207-323-48-561-159--601
40 286.886 200 601-461-482-565-310-140-526-78-231-281-314-570--601
41 277.688 200 601-465-52-357-554-541-343-263-12-290-552-277--601
42 392.977 200 601-479-157-306-327-456-462-438-325-198-432--601
43 296.851 200 601-487-212-170-65-15-74-574-307-132-83--601
44 257.441 200 601-531-69-44-190-130-213-446-176-359-409-8--601
45 239.053 190 601-532-268-434-196-257-67-460-372-584-396-295--601
46 347.213 180 601-533-374-128-7-427-477-599-483-182-403--601
47 290.271 180 601-536-444-371-573-243-305-366-339-553--601
48 302.733 200 601-547-119-405-192-217-248-79-328-97-311--601
49 228.847 190 601-560-9-31-63-537-383-149-160-110-317--601
50 234.806 180 601-564-107-586-431-183-324-563-89-473-156--601
51 274.551 200 601-569-246-232-441-534-164-125-304-387-410--601
52 251.908 200 601-577-42-205-315-519-112-2--601
53 300.517 200 601-580-287-288-489-136-539-135-485-428-32-528--601
54 310.584 200 601-590-588-400-351-49-169-26-341-220--601
55 207.266 190 601-594-291-575-239-418-208-92-214-100-502-389--601
56 132.285 200 601-598-282-127-33-562-99-320-579-252--601
