total_number_routes=17
total_route_len=7596.281
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 432.668 630 601-25-37-19-253-533-383-132-366-471-271-70-434-274-310-54-288-299-319-140-115-419-47-109-560-236-330-29-424-495-465-546-336-372-343-3--601
2 453.860 650 601-34-409-550-281-590-506-467-399-321-5-425-538-470-184-27-146-454-112-215-367-103-315-136-581-355-262-256-120-133-391-163-509--601
3 457.425 700 601-110-436-46-461-39-10-14-194-494-178-290-566-30-267-259-304-49-480-576-531-505-370-445-583-348-561-512-68-69-353-349-50--601
4 439.123 690 601-152-169-58-426-80-78-418-143-176-154-293-149-427-82-433-59-401-119-592-42-460-552-276-364-88-579-567-270-396-565-478-75-224--601
5 441.066 700 601-199-63-208-161-94-282-376-333-240-357-518-358-586-92-105-449-266-410-389-502-574-294-484-374-477-513-421-231-33-139-379-475-360-446--601
6 475.761 690 601-207-295-210-472-195-87-591-432-406-532-381-124-323-250-440-12-361-237-278-405-65-197-314-600-44-378-556-415-76-235-341-571-93-193-102-45--601
7 542.229 650 601-222-430-554-134-563-251-155-221-18-536-145-204-375-11-527-227-15-371-311-284-125-442-62-32-234-479-334-158-481-101-122-138-584-114-377--601
8 393.304 690 601-223-541-493-79-188-283-226-106-171-252-316-452-520-369-439-450-525-329-487-308-519-213-187-297-2-585-359-170-43-279-286-317-144-239-437-16-247--601
9 414.645 690 601-261-209-594-384-200-352-116-309-459-255-320-342-230-248-456-335-599-258-597-85-289-71-298-486-126-443-589-214-77-416-551-390-529-191-98-57--601
10 527.777 670 601-312-340-431-382-547-272-296-99-332-13-186-523-402-150-462-498-537-528-198-181-387-17-577-393-60-417-373-96-179-174-540-216-324-41-325--601
11 407.597 680 601-347-474-135-212-56-313-67-229-21-220-137-501-570-356-572-211-345-218-121-451-578-73-503-580-300-166-238-177-305-392-254--601
12 504.783 690 601-412-404-496-507-447-500-522-489-499-81-539-104-338-257-91-473-557-48-395-326-344-185-466-183-413-380-463-131-368-66-491-535-328-228--601
13 396.923 650 601-464-24-327-593-182-142-414-83-168-192-61-524-548-482-245-543-8-148-549-201-202-90-277-458-189-242-508-141-159-285-23-20--601
14 468.268 700 601-469-331-162-26-394-301-243-40-64-448-598-173-534-117-217-423-273-175-318-490-385-157-438-1-302-407-398-9-55-190-147-444-156-322-129--601
15 421.590 690 601-542-203-151-521-504-346-74-51-113-510-249-164-428-575-225-165-160-241-180-306-420-107-386-476-582-568-350-497-219-515-516-569-307-596-564--601
16 418.458 700 601-553-111-517-573-362-511-558-205-97-260-6-337-196-265-153-351-483-123-36-587-172-268-595-429-485-263-453-264-84-100-530-72-457-468-545-339--601
17 400.804 670 601-559-280-52-35-562-441-397-488-269-31-287-455-555-411-38-7-291-128-588-246-275-233-435-292-303-232-206-244-86-403-53-354-422-408-4--601
