total_number_routes=15
total_route_len=15818.982
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 985.937 941 801-36-778-209-439-316-55-758-351-187-438-243-409-159-435-458-504-300-208-389-604-719-585-449-51-620-781-183-72-166-634-38-225-571-487-50-527-680-68-65-564-583-567-623-726-783-574-388-579-154-615-488-48--801
2 787.602 862 801-71-472-507-331-485-366-160-751-798-102-466-13-6-711-588-453-760-561-251-317-530-499-796-315-702-214-135-586-785-776-644-570-234-670-682-676-43-417-456-118-384-486-335-392-731-239--801
3 867.803 895 801-165-446-420-76-99-356-93-704-521-394-114-358-373-661-790-37-75-212-518-759-515-599-90-537-540-58-558-681-494-382-792-415-329-413-740-775-155-217-699-405-176-143-284-687-541-568--801
4 1132.834 981 801-175-543-145-162-436-692-391-652-161-147-503-29-149-450-463-631-683-598-10-744-39-201-424-791-325-270-554-607-707-694-722-184-228-700-182-347-684-289-164-109-139-665-402-797-297-40-377-153-293-333-292-566-597-116-5-150-226--801
5 1195.172 942 801-191-254-412-547-616-393-685-343-35-218-577-311-478-330-240-407-327-471-431-235-12-677-342-738-498-115-735-353-242-370-221-659-550-469-80-98-246-79-427-769-636-279-552-85-74-679-673-241-359--801
6 1194.518 1000 801-354-401-655-120-67-222-281-717-656-219-542-525-121-238-334-282-127-633-754-777-465-601-189-257-291-170-747-672-749-587-594-195-622-688-136-593-196-455-612-648-770-430-459-376-277-313-372-200-618-181-1-41-452-249-748--801
7 1072.502 993 801-368-697-495-379-133-582-156-416-203-553-572-752-54-177-497-400-86-716-275-387-260-473-739-134-16-689-557-340-788-538-404-124-97-723-262-482-194-569-653-474-663-274-34-555-304-501-556-269--801
8 859.918 984 801-437-73-766-236-690-3-52-349-247-346-584-573-496-708-428-660-264-287-410-516-635-637-779-662-591-110-492-668-491-524-326-27-767-666-248-140-224-578-639-290-476-250-678-167-780-83-611-462-144-750-298-24-535-787--801
9 1366.922 990 801-480-534-432-398-546-701-337-60-484-138-70-512-106-352-610-763-268-742-7-483-328-348-514-171-322-643-283-729-148-113-630-112-172-381-126-64-11-734-336-423-266-202-536-178-25-799-205-422-489-442-721-709-380-230-199--801
10 973.367 994 801-523-755-710-728-411-532-509-271-440-522-129-163-2-42-395-272-386-725-341-141-674-122-244-375-475-433-294-174-47-307-100-647-28-173-20-107-693-259-654-49-696-667-658-510-638-444-213-390-216--801
11 1188.396 992 801-528-32-399-332-30-600-9-575-310-223-306-732-511-646-565-576-21-581-324-207-125-363-712-406-619-295-273-157-192-603-434-253-753-299-698-56-19-621-664-185-627-629-624-186-92-429-602-146-339-108-84-609-367--801
12 841.446 928 801-562-319-301-132-303-419-69-628-756-309-793-62-95-344-519-479-151-703-256-197-179-613-526-493-691-762-168-595-190-383-757-592-533-539-350-800-233-371-53-204-605-794-369-245-657-761-91-364-210-745--801
13 938.332 1000 801-764-360-645-671-105-142-94-441-513-736-548-314-320-632-669-323-563-727-45-641-198-31-626-686-506-559-460-425-650-265-544-252-445-705-718-606-545-128-551-87-88-617-23-508-520-596-261-318-642-66-81-706-158-44-461-625-771--801
14 1246.548 893 801-772-481-549-774-614-720-713-288-746-227-14-529-443-96-26-590-78-733-211-152-421-258-104-589-231-220-403-715-490-119-117-580-789-308-649-338-560-61-206-361-448-123-77-285-280-18-137-296-795-418-8-531-378-782-464-180-468--801
15 1167.685 992 801-784-737-130-229-640-385-89-103-675-454-345-470-724-57-426-237-505-312-355-15-17-608-46-651-59-447-101-362-232-695-4-765-743-408-730-768-414-397-374-267-302-188-502-215-263-357-451-786-517-33-467-131-741-321-255-22-276--801
