total_number_routes=55
total_route_len=15425.991
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
1 247.358 193 601-5-143-326-21-428-496-319-405-216--601
2 221.975 197 601-8-84-242-583-409-240-17-542-586-31--601
3 333.263 192 601-14-426-147-445-328-122-380-223-166-278-61--601
4 233.031 199 601-35-349-533-11-464-311-539-179-481--601
5 203.801 199 601-36-343-283-452-67-22-555-562-73--601
6 363.352 199 601-45-529-502-187-264-525-183-108-50-279--601
7 339.673 192 601-49-170-576-141-556-466-95-226-182-250-351--601
8 356.831 199 601-52-41-373-126-359-15-117-215-399-88-507-213--601
9 120.351 196 601-55-474-6-423-543-564-162-427-241-63--601
10 468.703 198 601-99-30-582-210-467-262-308-406-233-130-410-532--601
11 190.440 195 601-112-309-490-75-340-454-331-234-186-100--601
12 266.871 195 601-119-510-497-302-9-80-437-89-298-597-339--601
13 288.184 199 601-136-588-220-362-361-156-148-353-239--601
14 117.309 199 601-149-297-222-224-255-485-456-596--601
15 245.426 200 601-161-120-403-417-181-589-137-53-191-514-441-408--601
16 350.332 198 601-168-448-598-97-465-145-38-337-82-534-572--601
17 229.512 196 601-199-103-391-570-527-291-439-495--601
18 236.500 199 601-202-443-287-412-78-115-421-370-563-138-246--601
19 432.581 199 601-208-274-565-478-506-312-261-271-248--601
20 262.610 199 601-217-548-16-473-307-91-461-594-193-3--601
21 136.661 190 601-231-568-382-66-358-419-104-188-133--601
22 84.530 200 601-235-550-37-214-346-453-96-599-344-174--601
23 425.408 200 601-237-159-422-450-306-369-265-65-25-111-176-209--601
24 367.032 199 601-253-160-72-360-486-101-345-4-560-304-425--601
25 409.204 200 601-259-204-574-280-590-200-578-335-545-372--601
26 106.396 194 601-267-566-488-28-375-2-275-352-512-284--601
27 295.353 198 601-269-288-212-313-150-118-219-432-282-367-157--601
28 280.606 200 601-289-323-153-393-414-396-504-249-469--601
29 325.540 200 601-295-135-48-519-571-180-315-320-561-442-549--601
30 321.479 195 601-296-508-76-177-40-203-433-171-196-381--601
31 253.230 200 601-325-521-19-482-121-429-252-537-20-366--601
32 257.961 199 601-333-128-263-194-56-238-567-457-10--601
33 227.286 198 601-348-46-132-266-206-407-247-201-324-23--601
34 302.726 197 601-357-258-86-131-541-51-494-227-68-447-34--601
35 213.251 200 601-363-134-47-43-94-310-243-58-544-230--601
36 317.098 200 601-364-154-167-321-546-172-329-272--601
37 461.350 200 601-365-144-503-402-338-151-355-116-378-388-377--601
38 165.710 196 601-386-256-451-299-385-569-232--601
39 259.799 195 601-390-225-491-558-158-430-444-384--601
40 309.466 200 601-392-245-371-498-114-292-124-107-152-85-424--601
41 470.964 199 601-401-593-327-70-285-195-523-342-435-356--601
42 308.356 199 601-416-260-500-155-511-317-113-431-207--601
43 50.767 190 601-438-44-127-211-526-178-26-434--601
44 362.812 200 601-440-530-83-29-462-584-300-394-314-400--601
45 256.674 200 601-455-24-110-301-404-493-471-140--601
46 429.094 193 601-460-236-12-105-499-251-175--601
47 316.904 198 601-484-192-387-411-516-513-350-165-501--601
48 140.657 200 601-487-418-33-221-580-163-90-420-492-294-290--601
49 304.816 200 601-509-42-483-524-575-7-69-92-81--601
50 370.988 197 601-517-39-74-540-470-218-374-592-376-257-554--601
51 399.311 200 601-531-109-489-286-581-106-316-595-169-472-64--601
52 268.148 200 601-552-189-413-463-318-397-330-184-305--601
53 305.521 200 601-577-71-515-13-27-54-254-334-139-475-129--601
54 283.365 200 601-591-123-520-538-458-398-459-197-77-559-164-389-190--601
55 129.428 200 601-600-480-379-522-518-383-476-276-354--601
